gene_id	gene_name	SRR3214253	SRR3214254	SRR3214255	SRR3214277	SRR3214278	SRR3214279	SRR3214301	SRR3214302	SRR3214303	SRR3214325	SRR3214326	SRR3214327
51301	ENSG00000272031.3	ANKRD34A	0	2	2	96	7	83	7	3	8	3	4	1
51302	ENSG00000272033.1	AL136984.1	11	0	14	2	0	13	19	1	21	18	10	22
51303	ENSG00000272034.1	SNORD14A	0	0	0	0	0	0	0	0	0	0	0	0
51304	ENSG00000272036.1	MIR139	0	0	0	0	0	0	0	0	0	0	0	0
51305	ENSG00000272037.1	AP002907.1	7	2	2	3	0	0	19	4	20	4	2	3
51306	ENSG00000272040.1	AC010245.2	8	20	11	13	18	10	42	15	28	9	19	4
51307	ENSG00000272043.1	AC016405.2	0	0	0	0	0	0	0	0	0	0	0	0
51308	ENSG00000272046.1	AL445647.1	0	0	0	0	0	0	0	0	0	2	0	0
51309	ENSG00000272047.3	GTF2H5	87	5	59	51	13	59	70	26	45	84	60	60
51310	ENSG00000272049.1	AC091965.4	0	0	0	0	0	1	0	0	0	2	7	3
51311	ENSG00000272050.1	AL499627.2	0	0	0	0	0	0	0	0	0	0	0	0
51312	ENSG00000272051.1	AL109742.1	0	0	0	0	0	0	0	0	0	0	0	0
51313	ENSG00000272054.1	AC007390.1	32	12	16	35	28	18	54	17	40	24	21	18
51314	ENSG00000272056.1	AC013472.2	1	0	2	5	0	1	0	0	0	0	0	3
51315	ENSG00000272057.1	AC016575.1	0	0	0	0	0	0	0	0	0	0	0	0
51316	ENSG00000272068.1	AL365181.2	1	0	2	66	12	62	24	8	9	4	14	5
51317	ENSG00000272070.1	AC005618.1	0	4	0	1	4	0	6	0	6	1	5	0
51318	ENSG00000272071.1	AC122710.2	0	0	0	0	0	1	0	0	0	0	0	0
51319	ENSG00000272072.1	AC004492.1	3	0	4	10	0	6	20	2	17	2	6	2
51320	ENSG00000272075.2	RN7SL828P	0	0	0	0	0	0	0	0	0	0	0	0
51321	ENSG00000272076.1	AC090186.1	1	0	0	0	0	0	0	2	0	0	0	3
51322	ENSG00000272077.1	AC124045.1	30	0	18	31	13	33	10	2	12	22	22	16
51323	ENSG00000272078.1	AL139423.1	0	2	0	0	3	0	0	0	0	0	0	0
51324	ENSG00000272079.2	AC004233.2	21	7	20	36	17	36	74	11	42	24	37	20
51325	ENSG00000272080.1	MIR502	0	0	0	0	0	0	0	0	0	0	0	0
51326	ENSG00000272081.1	AC008972.2	0	0	0	0	0	1	0	0	0	0	0	1
51327	ENSG00000272084.1	AL137127.1	11	0	11	5	7	1	4	11	5	6	7	5
51328	ENSG00000272085.1	AC091979.2	0	0	0	0	0	0	0	0	0	0	0	0
51329	ENSG00000272086.1	AC025181.2	8	0	2	7	2	5	9	5	7	8	4	8
51330	ENSG00000272087.1	AC080013.4	0	0	0	0	0	0	0	0	0	0	0	0
51331	ENSG00000272088.1	AL512413.1	0	0	0	0	0	0	0	0	0	0	0	0
51332	ENSG00000272092.1	AC087623.2	1	7	0	3	0	2	4	4	3	1	3	1
51333	ENSG00000272094.1	AC091614.1	4	1	4	10	3	11	3	7	0	4	11	4
51334	ENSG00000272096.2	RN7SL715P	0	0	0	0	0	0	0	0	0	0	0	0
51335	ENSG00000272097.2	AL024498.1	6	0	2	5	5	4	1	0	1	0	1	1
51336	ENSG00000272100.1	AL513218.1	0	0	0	4	0	1	0	0	0	0	0	0
51337	ENSG00000272103.2	AC026741.1	2	0	5	5	0	6	0	0	0	4	8	3
51338	ENSG00000272104.1	Z84492.2	0	0	0	0	0	0	0	0	0	0	0	0
51339	ENSG00000272106.1	AL691432.2	18	5	14	43	9	48	31	18	33	16	12	15
51340	ENSG00000272108.1	AC244517.1	34	21	11	22	22	24	66	21	70	17	86	23
51341	ENSG00000272109.2	AC008906.2	0	0	0	0	0	0	0	0	0	1	0	0
51342	ENSG00000272112.1	AC011374.2	2	0	2	1	0	3	11	0	5	3	6	6
51343	ENSG00000272113.2	AL157884.4	0	0	0	0	0	0	0	0	0	0	0	0
51344	ENSG00000272114.1	AL136131.3	0	0	0	0	0	0	0	0	0	0	1	0
51345	ENSG00000272115.1	AC233992.3	0	0	0	0	0	0	0	0	0	0	0	0
51346	ENSG00000272121.1	AC006058.3	0	1	0	0	0	1	4	6	5	0	1	1
51347	ENSG00000272123.1	AC008966.2	0	0	0	0	0	0	0	0	0	0	0	3
51348	ENSG00000272128.1	AP006545.2	0	0	0	2	0	0	0	2	0	0	0	0
51349	ENSG00000272129.1	AL359715.3	3	0	6	2	0	2	0	0	0	1	0	1
51350	ENSG00000272130.1	AC091946.2	0	0	1	0	0	0	0	0	0	1	0	0
51351	ENSG00000272134.1	AC103810.6	0	0	0	0	0	0	0	0	0	0	0	0
51352	ENSG00000272137.1	AL451064.1	0	0	0	0	0	0	0	0	0	0	0	0
51353	ENSG00000272138.2	LINC01607	1	1	0	1	4	0	1	0	1	1	2	2
51354	ENSG00000272139.1	AC113349.2	0	0	0	0	0	0	0	0	0	0	0	0
51355	ENSG00000272140.2	AC022400.6	64	11	48	97	145	71	116	8	101	19	313	34
51356	ENSG00000272141.1	AL390719.2	0	0	0	0	0	0	0	3	0	0	0	0
51357	ENSG00000272142.4	AL359643.3	24	2	8	6	4	6	6	0	3	2	10	1
51358	ENSG00000272143.1	FGF14-AS2	0	0	0	0	0	0	0	0	0	2	2	2
51359	ENSG00000272144.1	AC025171.4	2	1	2	0	0	3	5	1	3	4	4	3
51360	ENSG00000272145.1	NFYC-AS1	12	0	8	6	0	3	8	11	5	6	10	10
51361	ENSG00000272146.6	ARF4-AS1	5	0	9	7	0	4	5	4	8	4	5	12
51362	ENSG00000272148.1	AC013403.2	4	1	1	2	0	1	4	4	2	8	23	3
51363	ENSG00000272149.1	AC112211.1	0	0	0	0	0	0	0	0	0	0	0	0
51364	ENSG00000272150.5	NBPF25P	42	0	32	21	21	23	40	41	24	51	45	62
51365	ENSG00000272153.1	AL365330.1	0	0	1	0	0	0	0	4	0	0	0	0
51366	ENSG00000272154.5	AC244517.2	0	0	0	0	0	0	0	0	0	0	0	0
51367	ENSG00000272155.1	AC055822.1	0	0	3	0	0	0	5	0	9	0	0	0
51368	ENSG00000272156.1	AC008280.2	2	0	0	3	0	5	0	0	0	0	2	4
51369	ENSG00000272157.1	AC107373.2	0	0	0	0	0	0	0	0	0	0	0	0
51370	ENSG00000272158.1	AL139022.2	0	0	0	1	0	0	0	0	0	0	0	0
51371	ENSG00000272159.1	AC087623.3	0	0	0	2	0	2	0	0	0	0	0	1
51372	ENSG00000272160.1	RNU4-5P	0	0	0	0	0	0	0	0	0	0	0	0
51373	ENSG00000272161.1	AL589739.1	0	0	0	0	0	0	0	0	0	0	0	0
51374	ENSG00000272162.1	AL024498.2	0	0	0	0	0	0	0	0	0	0	0	0
51375	ENSG00000272163.1	AF106564.1	0	0	0	0	0	0	0	0	0	0	0	0
51376	ENSG00000272164.1	AC005972.2	0	0	0	0	0	0	0	0	0	0	0	0
51377	ENSG00000272166.1	AC093416.1	0	0	0	0	0	0	0	0	0	0	0	0
51378	ENSG00000272167.2	AL606537.1	0	0	0	0	2	0	0	2	0	0	0	0
51379	ENSG00000272168.8	CASC15	22	9	18	126	72	127	176	46	130	19	32	22
51380	ENSG00000272170.1	AL355385.1	0	0	0	0	0	0	0	0	0	0	0	0
51381	ENSG00000272172.1	AC138696.2	4	0	2	0	0	1	2	1	2	0	7	0
51382	ENSG00000272173.1	U47924.2	2	0	1	15	4	15	0	6	0	2	1	1
51383	ENSG00000272175.1	AL050343.3	0	0	2	0	0	0	0	0	0	0	0	0
51384	ENSG00000272180.1	AC011306.1	2	6	7	3	0	2	6	6	5	0	3	0
51385	ENSG00000272181.1	AC012557.2	0	0	0	0	0	0	3	0	3	0	0	1
51386	ENSG00000272182.1	AC135507.1	20	3	27	13	0	10	32	2	29	19	4	15
51387	ENSG00000272183.1	AC005041.3	0	0	1	0	4	1	0	1	0	0	2	0
51388	ENSG00000272186.1	AP003392.5	2	0	1	2	0	2	0	0	0	0	0	2
51389	ENSG00000272189.1	AL024508.1	0	0	0	0	0	0	0	0	0	0	0	0
51390	ENSG00000272192.1	AC100812.1	0	0	1	3	4	1	0	0	0	0	0	0
51391	ENSG00000272195.1	AL356512.1	6	0	2	0	7	3	1	2	0	5	6	2
51392	ENSG00000272196.2	H2AC19	626	0	594	108	0	129	147	205	99	157	179	153
51393	ENSG00000272197.2	RN7SL803P	0	0	0	0	0	0	0	0	0	0	0	0
51394	ENSG00000272202.1	AC097358.2	0	0	0	0	0	0	0	0	0	0	0	0
51395	ENSG00000272203.1	AC004775.1	0	0	0	0	0	0	0	0	0	0	0	0
51396	ENSG00000272205.1	AL451050.2	0	1	2	0	3	0	5	0	4	1	14	0
51397	ENSG00000272209.1	AL023583.1	0	0	0	0	0	0	0	0	0	0	0	0
51398	ENSG00000272211.1	AC114760.2	3	4	2	4	7	1	31	13	22	1	5	5
51399	ENSG00000272215.1	AC002395.1	0	0	0	0	0	0	0	0	0	0	0	0
51400	ENSG00000272217.1	AL645940.1	1	0	0	2	0	3	0	0	0	0	1	0
51401	ENSG00000272218.1	AC108865.2	0	0	0	0	0	0	0	0	0	0	0	0
51402	ENSG00000272219.1	AC005072.1	18	2	27	15	5	12	13	21	6	31	30	34
51403	ENSG00000272220.1	AC103810.7	0	0	0	0	0	0	0	0	0	0	0	0
51404	ENSG00000272221.1	AL645933.3	5	0	8	2	0	4	1	1	6	4	9	1
51405	ENSG00000272223.1	AL136304.1	1	0	1	1	3	0	0	0	0	0	2	1
51406	ENSG00000272226.1	AL136985.2	0	0	0	0	0	0	0	0	0	1	0	0
51407	ENSG00000272230.1	MIR3666	0	0	0	0	0	0	0	0	0	0	0	0
51408	ENSG00000272232.2	RN7SL726P	0	0	0	0	0	0	0	0	0	0	0	0
51409	ENSG00000272234.1	AC008945.1	0	0	0	0	0	0	0	0	0	0	0	0
51410	ENSG00000272235.1	AL590438.1	0	1	0	0	0	0	0	0	0	0	0	0
51411	ENSG00000272236.1	AL645939.5	0	0	0	0	0	0	0	0	0	0	0	0
51412	ENSG00000272237.1	AC073065.2	0	0	0	0	0	0	0	0	0	0	0	0
51413	ENSG00000272239.1	AC011373.1	0	0	0	0	0	0	0	0	0	0	0	0
51414	ENSG00000272240.1	AC004908.1	0	0	0	0	0	0	0	2	0	0	0	0
51415	ENSG00000272243.6	AL356277.3	0	0	0	0	4	1	0	0	0	0	0	0
51416	ENSG00000272247.1	AC080013.5	1	0	1	0	0	0	4	0	5	0	0	0
51417	ENSG00000272248.1	AL138831.2	0	0	0	0	0	0	0	0	0	0	0	0
51418	ENSG00000272249.1	AP003117.2	0	0	0	0	0	0	0	0	0	0	0	0
51419	ENSG00000272253.1	RNA5SP386	0	0	0	0	0	0	0	0	0	0	0	0
51420	ENSG00000272254.1	AC022893.3	0	0	0	0	0	0	0	0	0	0	0	0
51421	ENSG00000272255.1	AC113361.1	2	1	3	24	16	19	0	3	0	2	1	3
51422	ENSG00000272256.1	AC044849.1	0	0	0	0	0	0	0	0	0	0	0	0
51423	ENSG00000272259.5	LINC01749	0	0	0	0	4	0	0	0	0	0	0	0
51424	ENSG00000272262.1	RNU6-89P	0	0	0	0	0	0	0	0	0	0	0	0
51425	ENSG00000272263.1	AC034198.2	2	0	1	1	0	1	0	0	0	0	0	1
51426	ENSG00000272264.1	AC009686.2	2	0	1	0	0	0	0	0	0	0	2	0
51427	ENSG00000272265.1	AC034236.3	0	0	0	1	0	0	2	0	4	0	1	0
51428	ENSG00000272267.2	AC021242.3	0	0	0	0	0	0	5	38	4	0	0	0
51429	ENSG00000272269.1	AL138724.2	6	1	6	3	0	2	0	4	0	5	5	6
51430	ENSG00000272273.1	IER3-AS1	0	0	0	8	0	3	3	3	3	0	0	1
51431	ENSG00000272274.2	LINC00551	2	0	6	5	1	1	5	2	8	2	0	1
51432	ENSG00000272275.1	AC092687.3	1	1	4	6	0	3	0	0	0	1	4	1
51433	ENSG00000272277.1	AL031963.3	1	0	0	1	0	5	3	6	5	0	3	1
51434	ENSG00000272279.1	AL512329.2	0	0	0	0	0	0	0	0	0	0	0	0
51435	ENSG00000272281.6	TPTE2P2	3	6	1	4	2	1	21	5	23	2	1	1
51436	ENSG00000272282.1	LINC02084	0	0	0	1	0	0	0	0	0	0	0	0
51437	ENSG00000272288.6	AL451165.2	15	1	15	20	4	9	6	2	5	11	8	17
51438	ENSG00000272293.1	AC083964.1	0	0	0	0	0	0	0	0	0	0	1	1
51439	ENSG00000272296.1	SNORD96A	0	0	0	0	0	0	0	0	0	0	0	0
51440	ENSG00000272297.2	AC018709.1	0	0	0	0	10	0	0	0	0	0	0	0
51441	ENSG00000272298.1	AC091544.6	0	0	0	0	0	0	0	0	0	0	0	0
51442	ENSG00000272304.1	AC096721.1	0	0	0	0	0	0	0	0	0	0	0	0
51443	ENSG00000272305.5	AC096887.1	6	0	7	7	0	0	0	1	0	2	2	3
51444	ENSG00000272308.1	AC104113.1	6	0	1	3	0	0	4	2	1	7	2	3
51445	ENSG00000272311.1	IFNL4P1	0	0	0	0	0	0	0	0	0	0	0	0
51446	ENSG00000272312.1	AL133255.1	1	1	0	0	0	0	14	0	7	0	0	0
51447	ENSG00000272316.1	AL021368.2	82	0	57	73	40	69	136	14	110	58	104	60
51448	ENSG00000272319.2	AL022345.1	0	0	0	0	0	0	0	0	0	0	0	0
51449	ENSG00000272320.1	AL445309.1	0	0	0	0	0	0	2	1	2	0	0	0
51450	ENSG00000272321.1	AP003355.2	0	0	0	0	0	0	1	0	2	0	0	0
51451	ENSG00000272323.1	AC026801.2	0	0	0	0	1	2	0	0	0	0	0	0
51452	ENSG00000272324.5	AC012629.2	0	0	0	0	0	0	0	0	0	0	0	0
51453	ENSG00000272325.2	NUDT3	1329	122	1362	1230	310	1089	2059	393	1524	1030	1692	1108
51454	ENSG00000272328.1	AC007128.2	0	0	2	0	1	0	0	2	0	1	1	0
51455	ENSG00000272329.1	AL353581.1	0	0	0	0	0	2	0	1	0	0	0	0
51456	ENSG00000272330.1	AC002044.1	0	0	0	0	0	0	0	0	0	0	0	0
51457	ENSG00000272333.7	KMT2B	475	119	471	1072	301	954	1144	1013	911	495	2762	557
51458	ENSG00000272334.1	AC011816.2	3	1	1	1	4	2	0	0	0	6	4	6
51459	ENSG00000272335.1	AC093297.2	65	4	43	115	8	105	57	13	53	61	37	46
51460	ENSG00000272337.1	RNU6-90P	0	0	0	0	0	0	0	0	0	0	0	1
51461	ENSG00000272338.2	AC067838.1	19	0	17	29	0	22	9	0	1	4	4	3
51462	ENSG00000272341.1	AL137003.1	6	0	5	56	7	43	32	23	20	5	10	4
51463	ENSG00000272342.1	AC116609.3	0	0	0	0	0	0	0	0	0	0	0	0
51464	ENSG00000272343.1	AC107952.2	1	3	3	0	0	0	0	0	0	1	0	0
51465	ENSG00000272344.1	SNORD114-21	0	0	0	0	0	0	0	0	0	0	0	0
51466	ENSG00000272345.1	AL031775.1	7	0	9	44	11	50	10	2	12	4	2	5
51467	ENSG00000272346.2	AC103810.8	0	0	0	0	0	0	0	0	0	0	0	0
51468	ENSG00000272347.1	AC116351.2	0	0	0	0	0	0	0	0	0	0	1	0
51469	ENSG00000272354.1	AC092354.1	1	0	0	1	0	0	0	0	0	1	1	1
51470	ENSG00000272356.1	AL080317.2	86	36	81	96	57	85	203	97	151	87	121	60
51471	ENSG00000272359.1	RNU4-89P	0	0	0	0	0	0	0	0	0	0	0	0
51472	ENSG00000272360.1	AC116036.2	0	0	0	0	0	1	0	0	0	0	0	0
51473	ENSG00000272361.2	AC005014.2	0	0	0	1	0	0	6	0	1	0	0	0
51474	ENSG00000272362.1	AL160408.5	0	0	0	0	0	0	0	0	0	0	0	0
51475	ENSG00000272366.1	AL158211.3	0	0	0	0	0	0	0	0	0	0	0	0
51476	ENSG00000272368.2	AC074032.1	13	17	3	17	52	14	65	43	38	12	10	27
51477	ENSG00000272369.1	AC008035.1	0	0	0	7	0	6	0	0	0	1	0	1
51478	ENSG00000272370.1	AC092354.2	0	0	0	0	0	0	0	0	0	0	3	0
51479	ENSG00000272371.1	AL591167.1	3	0	5	1	0	0	0	0	0	0	0	0
51480	ENSG00000272372.1	AC009102.2	0	0	0	0	0	0	0	0	0	0	0	0
51481	ENSG00000272374.1	Z97832.2	16	0	13	11	5	6	28	7	20	9	21	8
51482	ENSG00000272375.1	AC026979.3	5	0	1	4	3	2	6	0	3	0	0	1
51483	ENSG00000272379.1	AL008729.2	1	2	4	9	0	17	10	4	9	2	3	4
51484	ENSG00000272380.1	MIR3976	0	0	0	0	0	0	0	0	0	0	0	0
51485	ENSG00000272381.2	LINC02664	41	28	24	35	60	34	216	56	173	34	70	23
51486	ENSG00000272382.1	AC025171.5	0	0	0	1	0	1	3	2	2	1	4	0
51487	ENSG00000272383.1	AC006270.3	0	0	0	0	0	0	0	0	0	0	0	0
51488	ENSG00000272384.1	AC016405.3	0	0	0	0	0	0	0	0	0	0	0	0
51489	ENSG00000272386.1	AC015802.5	0	0	0	1	0	0	0	0	0	0	0	0
51490	ENSG00000272387.2	AL022345.2	0	0	0	0	0	0	0	0	0	0	0	0
51491	ENSG00000272391.6	POM121C	593	144	555	718	325	700	1564	917	1172	382	2154	480
51492	ENSG00000272393.1	RNU6-92P	0	0	0	0	0	0	0	0	0	0	0	0
51493	ENSG00000272395.7	IFNL4	0	0	0	0	0	0	0	0	0	0	0	0
51494	ENSG00000272396.1	AC005392.3	0	0	0	0	0	0	0	0	0	0	0	0
51495	ENSG00000272397.1	AL138916.2	0	0	0	2	0	0	0	0	0	2	3	4
51496	ENSG00000272398.6	CD24	109	39	106	9	4	13	35	20	20	74	59	102
51497	ENSG00000272400.1	AC103810.9	0	0	0	0	0	0	0	0	0	0	0	0
51498	ENSG00000272402.1	AL031775.2	0	0	0	0	0	0	0	1	0	0	0	0
51499	ENSG00000272405.1	AL365181.3	34	2	27	245	34	253	66	7	40	6	26	19
51500	ENSG00000272406.1	AC108102.1	0	0	0	0	0	0	0	1	0	0	0	0
51501	ENSG00000272407.1	AL022394.1	0	1	0	0	0	1	3	0	0	0	0	0
51502	ENSG00000272410.5	AC022384.1	70	0	50	221	23	253	67	0	31	0	31	0
51503	ENSG00000272411.1	AC116312.1	0	0	0	0	0	0	0	0	0	0	0	0
51504	ENSG00000272412.2	RN7SL778P	0	0	0	1	0	0	0	2	0	1	0	0
51505	ENSG00000272414.6	FAM47E-STBD1	18	2	12	82	11	75	16	6	0	23	39	24
51506	ENSG00000272416.1	AC025175.1	4	0	2	3	4	3	2	0	4	5	3	3
51507	ENSG00000272417.1	AC034229.4	5	0	3	5	4	3	0	0	0	0	0	1
51508	ENSG00000272418.1	AC090607.4	0	0	0	0	0	0	3	0	3	0	0	0
51509	ENSG00000272419.6	LINC01145	147	10	154	59	14	38	338	42	275	124	240	136
51510	ENSG00000272420.1	AL513477.2	1	3	1	3	0	4	0	1	0	3	1	1
51511	ENSG00000272425.1	AC009902.3	1	0	1	10	0	7	0	0	0	1	2	1
51512	ENSG00000272426.1	BX284668.6	0	0	0	0	0	0	0	0	0	0	0	0
51513	ENSG00000272428.1	AL450270.1	0	0	0	0	0	0	0	0	0	0	0	0
51514	ENSG00000272430.1	LINC02637	0	0	0	0	0	0	0	3	0	0	0	0
51515	ENSG00000272431.1	AC104117.5	0	0	0	0	0	0	0	0	0	0	0	0
51516	ENSG00000272432.1	AL031432.3	0	0	0	2	0	2	0	0	0	1	0	1
51517	ENSG00000272434.1	AC137630.3	0	0	0	10	8	5	7	1	3	6	51	4
51518	ENSG00000272435.1	RNA5SP357	0	0	0	0	0	0	0	0	0	0	0	0
51519	ENSG00000272436.1	CUX2P1	0	0	0	0	0	0	0	0	0	0	0	0
51520	ENSG00000272438.1	AL645608.6	0	0	1	0	0	0	0	0	0	1	3	1
51521	ENSG00000272439.1	RNU6-91P	0	0	0	0	0	0	0	0	0	0	0	0
51522	ENSG00000272442.2	AL353588.1	0	0	0	3	0	0	0	1	0	0	0	0
51523	ENSG00000272443.1	OR13Z2P	0	0	0	0	0	0	0	0	0	0	0	0
51524	ENSG00000272444.1	AL118558.4	2	0	6	10	0	8	0	2	0	6	3	7
51525	ENSG00000272445.1	RNU6-84P	0	0	0	0	0	0	0	0	0	0	0	0
51526	ENSG00000272446.5	AL158850.1	5	0	0	0	0	0	0	0	0	0	0	0
51527	ENSG00000272447.1	AL135925.1	22	15	20	29	0	23	47	87	38	23	24	20
51528	ENSG00000272449.2	AL139246.5	3	2	2	0	0	3	0	0	0	4	8	2
51529	ENSG00000272455.1	AL391244.2	94	6	86	95	34	75	128	30	91	67	89	53
51530	ENSG00000272456.1	AC087045.2	4	0	0	0	0	0	0	0	0	1	2	2
51531	ENSG00000272457.1	AC113194.1	0	0	0	0	0	0	0	0	0	0	0	0
51532	ENSG00000272458.1	MIR432	0	0	0	0	0	0	0	0	0	0	0	0
51533	ENSG00000272459.1	AC139795.3	0	0	0	4	0	1	0	0	0	0	0	0
51534	ENSG00000272460.1	SNORD115-40	0	0	0	0	0	0	0	0	0	0	0	0
51535	ENSG00000272461.1	AP005328.1	0	0	0	0	0	0	0	1	0	0	0	0
51536	ENSG00000272462.3	U91328.1	36	6	35	73	11	63	61	33	37	32	61	27
51537	ENSG00000272463.1	AL357054.4	0	0	0	0	0	0	0	0	2	0	0	0
51538	ENSG00000272465.1	AL031768.1	0	0	3	2	0	5	4	0	4	0	0	0
51539	ENSG00000272468.1	AL021807.1	0	0	1	12	7	12	2	1	0	1	0	0
51540	ENSG00000272469.2	RN7SL760P	7	0	7	6	0	4	0	0	0	2	4	3
51541	ENSG00000272472.1	AL512283.1	0	4	0	2	0	1	0	1	0	0	0	0
51542	ENSG00000272473.1	AC006273.1	11	16	12	10	15	5	41	16	17	14	17	8
51543	ENSG00000272474.1	SNORD113-5	0	0	0	0	0	0	0	0	0	0	0	0
51544	ENSG00000272476.1	AL024507.3	6	0	3	9	3	11	0	9	0	2	8	0
51545	ENSG00000272477.1	AC144521.1	0	0	0	0	0	0	0	0	0	0	0	0
51546	ENSG00000272478.1	AL020996.3	2	0	0	0	0	0	0	0	0	0	0	0
51547	ENSG00000272479.1	AC010857.1	0	0	1	0	0	0	0	0	0	2	0	0
51548	ENSG00000272480.1	OR13Z3P	0	0	0	0	0	0	0	0	0	0	0	0
51549	ENSG00000272482.1	AC254633.1	1	0	0	52	0	50	0	11	0	0	0	0
51550	ENSG00000272483.1	AC022001.3	0	0	0	1	3	1	1	0	0	0	0	1
51551	ENSG00000272485.1	AL392183.1	0	0	0	0	0	0	0	0	0	0	0	0
51552	ENSG00000272489.1	AL132656.3	4	0	5	0	0	1	0	0	0	0	0	2
51553	ENSG00000272491.1	AL109659.2	0	0	0	0	3	0	0	0	0	0	0	0
51554	ENSG00000272494.1	OR1X1P	0	0	0	0	0	0	0	0	0	0	0	0
51555	ENSG00000272498.1	AC090948.2	3	0	2	9	0	4	0	0	0	3	2	1
51556	ENSG00000272501.1	AL662844.4	99	8	88	157	68	148	292	54	241	52	399	56
51557	ENSG00000272502.1	AC104958.2	5	0	4	13	0	12	5	1	4	1	2	1
51558	ENSG00000272505.1	AC104964.4	19	0	17	70	22	84	58	13	35	25	32	22
51559	ENSG00000272506.1	AL357078.2	5	1	3	0	6	1	11	1	3	1	0	1
51560	ENSG00000272507.1	RNU6-88P	0	0	0	0	0	0	0	0	0	0	0	0
51561	ENSG00000272508.1	AL136982.6	1	0	2	1	0	2	0	0	0	4	0	1
51562	ENSG00000272509.1	AC087752.4	0	0	0	0	0	0	0	0	0	0	0	3
51563	ENSG00000272510.1	AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0
51564	ENSG00000272512.1	AL645608.7	0	0	0	0	0	0	0	0	0	2	0	0
51565	ENSG00000272514.6	CFAP206	4	0	0	0	0	0	0	0	0	1	0	1
51566	ENSG00000272515.1	AL355578.1	0	0	0	0	0	0	0	1	0	0	0	0
51567	ENSG00000272516.1	AL158211.4	1	0	1	1	0	0	0	0	0	0	0	0
51568	ENSG00000272518.1	AC036214.2	18	0	15	15	5	11	6	5	6	12	31	16
51569	ENSG00000272519.1	AC079610.2	0	0	0	0	0	0	0	0	0	0	0	0
51570	ENSG00000272523.1	LINC01023	0	0	0	1	0	0	0	0	0	0	0	0
51571	ENSG00000272525.1	AC099522.2	0	0	0	2	0	0	0	0	0	1	1	1
51572	ENSG00000272529.1	AC090948.3	2	0	3	3	0	5	0	0	0	0	0	0
51573	ENSG00000272533.1	SNORA28	1	0	0	0	0	0	0	0	0	1	0	0
51574	ENSG00000272536.2	RN7SL840P	0	0	0	0	0	0	3	0	5	0	0	0
51575	ENSG00000272537.1	AC005014.3	0	0	0	0	0	0	0	0	0	0	0	0
51576	ENSG00000272540.1	AL662797.2	0	1	0	4	3	4	0	60	0	1	1	1
51577	ENSG00000272541.1	AL021368.3	0	0	0	1	0	0	4	0	2	0	0	0
51578	ENSG00000272542.1	AL137246.1	7	0	1	12	0	13	3	1	6	0	3	3
51579	ENSG00000272543.1	MIR4787	0	0	0	0	0	0	0	0	0	0	0	0
51580	ENSG00000272545.1	AC023813.4	0	0	0	0	0	1	0	0	0	0	0	0
51581	ENSG00000272549.1	LINC02538	0	0	0	0	0	0	0	2	0	0	0	0
51582	ENSG00000272551.1	AC017048.3	0	0	0	0	0	0	0	0	0	0	0	0
51583	ENSG00000272554.1	AC012087.2	0	0	0	0	0	0	0	0	0	0	0	0
51584	ENSG00000272555.1	AC009974.1	0	0	0	2	5	1	1	0	4	0	0	0
51585	ENSG00000272556.2	GTF2IP13	78	26	72	99	48	62	81	59	74	66	268	56
51586	ENSG00000272558.1	U91328.2	0	0	0	0	0	0	0	0	0	0	0	0
51587	ENSG00000272559.1	OR51F3P	0	0	0	0	0	0	0	0	0	0	0	0
51588	ENSG00000272562.2	AL512343.2	0	2	1	2	0	9	2	0	2	4	4	7
51589	ENSG00000272563.1	AC016745.2	27	4	17	29	16	12	60	38	65	12	20	24
51590	ENSG00000272564.1	AC012511.1	0	0	0	3	0	9	0	0	0	0	0	0
51591	ENSG00000272566.1	AF250324.1	0	0	0	0	0	0	0	0	0	0	0	0
51592	ENSG00000272567.1	AC109347.2	0	0	0	0	0	0	0	1	0	0	0	0
51593	ENSG00000272568.6	AC005162.2	0	1	0	0	0	0	0	0	0	0	0	0
51594	ENSG00000272569.1	OR5BL1P	0	0	0	0	0	0	0	0	0	0	0	0
51595	ENSG00000272572.1	AL138762.2	1	0	0	2	0	0	0	0	1	0	0	1
51596	ENSG00000272573.6	MUSTN1	0	0	0	0	0	20	9	0	8	0	0	4
51597	ENSG00000272574.1	AL596325.2	1	0	2	1	0	1	1	1	0	0	3	0
51598	ENSG00000272575.7	LINC02098	0	0	0	0	0	0	0	0	0	0	0	0
51599	ENSG00000272576.1	AC027271.1	0	0	0	0	0	0	0	0	0	1	0	0
51600	ENSG00000272578.5	AP000347.1	224	11	184	127	43	111	459	101	326	146	372	169
51601	ENSG00000272582.1	AL031587.3	1	5	0	8	6	8	45	37	29	0	1	0
51602	ENSG00000272583.1	AL592494.2	0	0	0	0	0	0	0	0	0	0	0	0
51603	ENSG00000272588.1	AC139887.4	1	0	2	7	0	10	0	4	0	0	2	1
51604	ENSG00000272589.1	ZSWIM8-AS1	0	0	0	0	0	0	0	11	0	4	5	6
51605	ENSG00000272592.1	AL451049.1	0	0	0	0	0	0	0	0	0	0	0	0
51606	ENSG00000272595.2	OR10AH1P	7	1	6	14	17	7	39	5	40	8	14	16
51607	ENSG00000272597.1	AC063944.3	0	0	0	0	0	0	0	0	0	0	0	0
51608	ENSG00000272599.2	AC016394.3	20	2	26	14	6	15	31	8	19	23	39	18
