chr	start	end	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	logFC	p_value
chr9	127713757	127713806	3654971:SINE:AluSx	0	-	127713757	127713806	0	1	50	0	-1.41098697371026	0.399817974312493
chr9	128062143	128062192	3655344:SINE:AluSx	0	-	128062143	128062192	0	1	50	0	-1.17222410601136	0.588345727016224
chr9	128475806	128475855	3655797:SINE:AluSx	0	-	128475806	128475855	0	1	50	0	-2.88276715851095	0.358718421876448
chr9	129784815	129784864	3657195:SINE:AluSx	0	-	129784815	129784864	0	1	50	0	2.00746803875705	0.134173595790132
chr9	129827840	129827889	3657236:SINE:AluSx	0	-	129827840	129827889	0	1	50	0	1.85745472849345	0.000766400134470047
chr9	129827940	129827989	3657236:SINE:AluSx	0	-	129827940	129827989	0	1	50	0	-0.558749611875526	0.245530712161216
chr9	130642794	130642843	3658039:SINE:AluSx	0	-	130642794	130642843	0	1	50	0	-1.09861229049579	0.482175847717997
chr9	130706660	130706709	3658099:SINE:AluJb	0	-	130706660	130706709	0	1	50	0	0.693147180711604	0.561568512568148
chr9	132282448	132282497	3659561:SINE:AluJb	0	-	132282448	132282497	0	1	50	0	-3.53805656437935	0.244987945268457
chr9	132375997	132376046	3659645:SINE:AluSx	0	-	132375997	132376046	0	1	50	0	2.51230562198741	0.0069724758235753
chr9	133650699	133650748	3660611:SINE:AluSx	0	-	133650699	133650748	0	1	50	0	4.07753744390572	0.00745573451399628
chr9	134161403	134161501	3660894:SINE:AluSx	0	-	134161403	134161501	0	1	99	0	0.395895657077987	0.263065754371463
chr9	134161652	134161701	3660894:SINE:AluSx	0	-	134161652	134161701	0	1	50	0	1.04145387823908	0.637627085963829
chr9	136409345	136409394	3661904:SINE:AluY	0	-	136409345	136409394	0	1	50	0	1.6094379124341	0.588876605894766
chr9	136802278	136802327	3662092:SINE:MIR	0	-	136802278	136802327	0	1	50	0	0.101782694309943	0.962639385493286
chr9	136938384	136938433	3662195:SINE:AluSx	0	-	136938384	136938433	0	1	50	0	-1.07090968620623	0.315140102680022
chr9	136938925	136938974	3662196:SINE:AluY	0	-	136938925	136938974	0	1	50	0	-1.61397305921327	0.3076757310699
chr9	136967924	136967973	3662207:SINE:AluY	0	-	136967924	136967973	0	1	50	0	4.18965474611939	9.02822576075436e-05
chr9	137024964	137025013	3662226:SINE:AluY	0	-	137024964	137025013	0	1	50	0	2.26291983660161	0.229393333429569
chr9	137085526	137085575	3662257:SINE:AluSx	0	-	137085526	137085575	0	1	50	0	-1.21687620916184	0.663246091734689
chr9	137391970	137392019	3662416:SINE:AluY	0	-	137391970	137392019	0	1	50	0	0.0305367238636988	0.955112779297194
chr10	45862730	45862779	366486:SINE:AluJb	0	-	45862730	45862779	0	1	50	0	-1.39384156675527	0.620544043433822
chr9	3530428	3530521	3665443:SINE:AluSx	0	+	3530428	3530521	0	1	94	0	-0.421010851252998	0.695791329941769
chr9	3530577	3530626	3665445:SINE:AluJb	0	+	3530577	3530626	0	1	50	0	-0.73895671659124	0.77712337271412
chr9	3530677	3530726	3665445:SINE:AluJb	0	+	3530677	3530726	0	1	50	0	2.64583701032283	0.138964541598092
chr9	3530827	3530881	3665445:SINE:AluJb	0	+	3530827	3530881	0	1	55	0	-1.19024260227798	0.459761354842153
chr9	6028432	6028488	3667156:SINE:AluSx	0	+	6028432	6028488	0	1	57	0	1.60943791391813	0.263554986322901
chr9	6246384	6246433	3667305:SINE:AluSx	0	+	6246384	6246433	0	1	50	0	-5.19747332557846e-10	1
chr9	6606128	6606177	3667608:SINE:AluY	0	+	6606128	6606177	0	1	50	0	1.6102566300878e-10	0.999999730973442
chr9	6810694	6810743	3667846:SINE:AluJb	0	+	6810694	6810743	0	1	50	0	-3.27714473299218	0.216606251347
chr9	9339248	9339297	3669312:SINE:AluY	0	+	9339248	9339297	0	1	50	0	-3.71357206670431	0.171115825318999
chr9	12009804	12009853	3670794:SINE:AluY	0	+	12009804	12009853	0	1	50	0	-21.5553480614944	0.00895338642804444
chr9	13657140	13657189	3671762:SINE:AluSx	0	+	13657140	13657189	0	1	50	0	4.73180283683996	0.0418837620100759
chr9	13851786	13851845	3671865:SINE:AluY	0	+	13851786	13851845	0	1	60	0	1.09861228865874	0.308614648814082
chr9	16964655	16964704	3673945:SINE:AluY	0	+	16964655	16964704	0	1	50	0	0.319633662754593	0.84155178896404
chr9	18537840	18537900	3674811:SINE:AluJb	0	+	18537840	18537900	0	1	61	0	3.04452243772342	0.250579360574495
chr9	19075874	19075923	3675140:SINE:AluSx	0	+	19075874	19075923	0	1	50	0	-0.847297860387212	0.277236136407137
chr9	20545029	20545127	3676319:SINE:AluJb	0	+	20545029	20545127	0	1	99	0	1.94591014904595	0.00940257934339172
chr9	22578881	22578930	3677452:SINE:AluY	0	+	22578881	22578930	0	1	50	0	2.87298001490413	0.0270988176460374
chr9	26789730	26789779	3679833:SINE:AluJb	0	+	26789730	26789779	0	1	50	0	-1.38629436111052	0.167494192888531
chr9	31489350	31489399	3682549:SINE:AluSx	0	+	31489350	31489399	0	1	50	0	-0.693147180550579	0.435259994374782
chr9	33348175	33348224	3683926:SINE:AluSx	0	+	33348175	33348224	0	1	50	0	0.676999194146247	0.0573007381117214
chr9	34059064	34059113	3684599:SINE:AluSx	0	+	34059064	34059113	0	1	50	0	3.29769416557347e-09	1
chr9	34260841	34260890	3684803:SINE:AluSx	0	+	34260841	34260890	0	1	50	0	-2.19722458293627	0.29698837862293
chr9	35965451	35965500	3686012:SINE:AluSx	0	+	35965451	35965500	0	1	50	0	-1.09861228865874	0.308614648777446
chr9	35986554	35986603	3686018:SINE:AluSx	0	+	35986554	35986603	0	1	50	0	-0.405465108466886	0.738433928591048
chr9	36257724	36257833	3686280:SINE:AluY	0	+	36257724	36257833	0	1	110	0	-0.336472236650737	0.865463580883265
chr9	36446781	36446839	3686469:SINE:AluSx	0	+	36446781	36446839	0	1	59	0	-0.693147180832164	0.413134770907948
chr9	36467000	36467049	3686496:SINE:AluSx	0	+	36467000	36467049	0	1	50	0	1.25276296833434	0.0132464011543479
chr9	36634631	36634721	3686685:SINE:AluSx	0	+	36634631	36634721	0	1	91	0	-1.60943791242473	0.0900182806914755
chr9	37151625	37151674	3687105:SINE:AluSx	0	+	37151625	37151674	0	1	50	0	-1.7650912162002	0.173817408392592
chr9	37163043	37163105	3687118:SINE:AluSx	0	+	37163043	37163105	0	1	63	0	-0.47842873684857	0.610477012130111
chr9	37163023	37163122	3687119:SINE:AluSx	0	+	37163023	37163122	0	1	100	0	0.973449145714104	0.880319094893381
chr9	37163173	37163233	3687119:SINE:AluSx	0	+	37163173	37163233	0	1	61	0	4.35670882668959	0.00462721094363183
chr9	37503302	37503501	3687409:SINE:AluJb	0	+	37503302	37503501	0	1	200	0	-0.806744358283651	0.679568744804422
chr9	37503552	37503606	3687409:SINE:AluJb	0	+	37503552	37503606	0	1	55	0	1.41145292075629	0.108102931602133
chr9	37777805	37777854	3687673:SINE:AluSx	0	+	37777805	37777854	0	1	50	0	0.451985123859324	0.233518504273816
chr9	37777955	37778045	3687673:SINE:AluSx	0	+	37777955	37778045	0	1	91	0	-5.38907172980714	0.00427901062917979
chr9	38807692	38807741	3688521:SINE:AluY	0	+	38807692	38807741	0	1	50	0	-0.223143551041991	0.741336580648655
chr9	63856180	63856229	3692866:SINE:AluY	0	+	63856180	63856229	0	1	50	0	-0.361013345528364	0.21077539142866
chr9	66897200	66897249	3694217:SINE:AluSx	0	+	66897200	66897249	0	1	50	0	-2.3025850929853	0.0922878776567175
chr9	66937672	66937721	3694245:SINE:AluSx	0	+	66937672	66937721	0	1	50	0	0.405465108466886	0.62437920610625
chr9	72061673	72061722	3697763:SINE:AluSx	0	+	72061673	72061722	0	1	50	0	1.60943791242473	0.0534530833251987
chr9	72244046	72244095	3697918:SINE:AluY	0	+	72244046	72244095	0	1	50	0	-0.847297860387204	0.710119089756847
chr9	75141271	75141330	3699822:SINE:AluJb	0	+	75141271	75141330	0	1	60	0	0.510825623765619	0.481435211306053
chr9	76461712	76461761	3700689:SINE:AluSx	0	+	76461712	76461761	0	1	50	0	2.82118271789621e-16	1
chr9	76461812	76461900	3700689:SINE:AluSx	0	+	76461812	76461900	0	1	89	0	-0.648411286718554	0.806271966828326
chr9	76986909	76986961	3701108:SINE:AluSx	0	+	76986909	76986961	0	1	53	0	-2.7221843459191e-10	0.999999619538993
chr9	79724775	79724824	3702889:SINE:AluJb	0	+	79724775	79724824	0	1	50	0	-1.25276296833434	0.108514706906538
chr9	81725145	81725251	3704132:SINE:AluY	0	+	81725145	81725251	0	1	107	0	1.24171313230179	0.0674770653054317
chr9	83964056	83964105	3705749:SINE:AluSx	0	+	83964056	83964105	0	1	50	0	-0.840783174124033	0.625270559552611
chr9	84211459	84211508	3705928:SINE:AluY	0	+	84211459	84211508	0	1	50	0	-0.505094948930717	0.193141208700291
chr9	86681500	86681560	3707692:SINE:AluSx	0	+	86681500	86681560	0	1	61	0	-3.04452243771407	0.0321254920935147
chr9	88199910	88199959	3708734:SINE:AluSx	0	+	88199910	88199959	0	1	50	0	1.38629436111989	0.564265600560205
chr9	90299350	90299409	3710055:SINE:AluSx	0	+	90299350	90299409	0	1	60	0	-0.182321556793956	0.765691184977607
chr9	90896801	90896950	3710415:SINE:AluSx	0	+	90896801	90896950	0	1	150	0	-0.989128055826423	0.83684127462108
chr9	90897001	90897075	3710415:SINE:AluSx	0	+	90897001	90897075	0	1	75	0	-0.529054686639366	0.00151514292775734
chr9	92252737	92252797	3711394:SINE:AluSx	0	+	92252737	92252797	0	1	61	0	0.753771802376378	0.766539557701235
chr9	93440222	93440282	3712167:SINE:AluSx	0	+	93440222	93440282	0	1	61	0	-2.81341071498219	0.116043373424084
chr9	93611335	93611428	3712233:SINE:AluSx	0	+	93611335	93611428	0	1	94	0	-1.09861229049579	0.482175847717998
chr9	93741407	93741456	3712291:SINE:AluSx	0	+	93741407	93741456	0	1	50	0	-0.693147180287732	0.250502834651681
chr9	94132396	94132445	3712552:SINE:AluSx	0	+	94132396	94132445	0	1	50	0	2.78927564153102	0.0498938569478353
chr9	95087455	95087511	3713234:SINE:AluY	0	+	95087455	95087511	0	1	57	0	0.0330608724079613	0.97809746200335
chr9	96356689	96356738	3714156:SINE:AluJb	0	+	96356689	96356738	0	1	50	0	-0.7239188392267	0.565606436203629
chr9	97819561	97819620	3715383:SINE:AluSx	0	+	97819561	97819620	0	1	60	0	-1.69407062784661e-21	1
chr9	97918201	97918250	3715479:SINE:AluSx	0	+	97918201	97918250	0	1	50	0	0.91629073336755	0.205199763112785
chr9	98005277	98005326	3715563:SINE:AluJb	0	+	98005277	98005326	0	1	50	0	0.223143552807605	0.788481620428772
chr9	98047988	98048086	3715610:SINE:AluSx	0	+	98047988	98048086	0	1	99	0	3.24843462843183	0.0435368820355128
chr9	100129252	100129301	3717430:SINE:AluJb	0	+	100129252	100129301	0	1	50	0	1.05605267424931	0.674505492605476
chr9	100412937	100412986	3717646:SINE:AluSx	0	+	100412937	100412986	0	1	50	0	-2.03688193331715	0.345083898795016
chr9	103370519	103370578	3719371:SINE:AluY	0	+	103370519	103370578	0	1	60	0	-2.54272622067683	0.20428463171323
chr9	103423485	103423534	3719398:SINE:AluSx	0	+	103423485	103423534	0	1	50	0	4.48863636973214	0.00368089240483904
chr9	104463093	104463142	3720045:SINE:AluSx	0	+	104463093	104463142	0	1	50	0	5.63478960316926	0.000469878406543667
chr9	104690601	104690660	3720227:SINE:AluSx	0	+	104690601	104690660	0	1	60	0	1.61025620809852e-10	0.999999730973442
chr9	105156524	105156583	3720672:SINE:AluSx	0	+	105156524	105156583	0	1	60	0	-2.92673940206704	0.258717501408102
chr9	107331323	107331372	3722124:SINE:AluSx	0	+	107331323	107331372	0	1	50	0	0.324926245674784	0.418868990258439
chr9	108959280	108959329	3723579:SINE:AluY	0	+	108959280	108959329	0	1	50	0	1.38629436210067	0.329465065751179
chr9	109534547	109534596	3724189:SINE:AluSx	0	+	109534547	109534596	0	1	50	0	2.30258509665292	0.11325224515887
chr9	110242438	110242487	3724691:SINE:AluSx	0	+	110242438	110242487	0	1	50	0	1.09861228917849	0.409123255361005
chr9	111632228	111632277	3725822:SINE:MIRc	0	+	111632228	111632277	0	1	50	0	-1.26521642956665	0.679414543370501
chr9	111827079	111827128	3725972:SINE:AluSx	0	+	111827079	111827128	0	1	50	0	-1.30725115552614	0.272976170456625
chr9	112734775	112734870	3726867:SINE:AluSx	0	+	112734775	112734870	0	1	96	0	1.01160091068834	0.215208615965871
chr9	113261081	113261130	3727228:SINE:AluSx	0	+	113261081	113261130	0	1	50	0	0.716314239841003	0.297663757757986
chr9	113261181	113261278	3727228:SINE:AluSx	0	+	113261181	113261278	0	1	98	0	-3.04884210281549	0.0684597845961333
chr9	113292133	113292227	3727256:SINE:AluJb	0	+	113292133	113292227	0	1	95	0	-0.61857195506899	0.374754482135176
chr9	113403487	113403547	3727366:SINE:AluJb	0	+	113403487	113403547	0	1	61	0	-0.154150679856782	0.784546911769983
chr9	114565696	114565745	3728356:SINE:AluSx	0	+	114565696	114565745	0	1	50	0	0.708241806782423	0.321878799914022
chr9	118750080	118750173	3731786:SINE:AluY	0	+	118750080	118750173	0	1	94	0	2.39789527679775	0.0995936585355973
chr9	120012574	120012623	3732867:SINE:AluSx	0	+	120012574	120012623	0	1	50	0	3.52636052459729	0.000228937508875093
chr9	120476620	120476706	3733332:SINE:AluY	0	+	120476620	120476706	0	1	87	0	-1.79175947120739	0.294753268402098
chr9	120872010	120872070	3733730:SINE:AluSx	0	+	120872010	120872070	0	1	61	0	-1.38629436210067	0.353079968112577
chr9	122002767	122002816	3734743:SINE:AluSx	0	+	122002767	122002816	0	1	50	0	-1.57455065343366	0.562025035242898
chr9	123182186	123182246	3735696:SINE:AluSx	0	+	123182186	123182246	0	1	61	0	-20.1743872698977	0.157441302828862
chr9	123520080	123520129	3736042:SINE:AluJb	0	+	123520080	123520129	0	1	50	0	1.09861228917849	0.409123255361005
chr9	124351759	124351808	3736734:SINE:MIRc	0	+	124351759	124351808	0	1	50	0	0.628608659422445	0.0609619891408274
chr9	124351859	124351943	3736734:SINE:MIRc	0	+	124351859	124351943	0	1	85	0	0.239378660696325	0.174968582227003
chr9	124618302	124618351	3736983:SINE:AluSx	0	+	124618302	124618351	0	1	50	0	0.693147181389062	0.440914528287648
chr9	124781664	124781713	3737135:SINE:AluSx	0	+	124781664	124781713	0	1	50	0	-5.29330482472449	0.134505863230797
chr9	125480943	125481002	3737896:SINE:AluY	0	+	125480943	125481002	0	1	60	0	-1.60943791391813	0.318465778501574
chr9	125804767	125804816	3738195:SINE:AluSx	0	+	125804767	125804816	0	1	50	0	-0.847297862325475	0.599568235792496
chr9	127387565	127387614	3739361:SINE:AluSx	0	+	127387565	127387614	0	1	50	0	-4.45821577597421	0.0256066781228304
chr9	127445864	127445913	3739404:SINE:AluSx	0	+	127445864	127445913	0	1	50	0	2.11021320034659	0.446913526338115
chr9	127446014	127446102	3739404:SINE:AluSx	0	+	127446014	127446102	0	1	89	0	-1.08334481010471	0.376385383262489
chr9	127814467	127814516	3739800:SINE:AluSx	0	+	127814467	127814516	0	1	50	0	0.5408064608904	0.681670648425645
chr9	128154893	128154942	3740155:SINE:AluSx	0	+	128154893	128154942	0	1	50	0	-5.54907608489522	0.130540283345259
chr9	128643209	128643258	3740667:SINE:AluJb	0	+	128643209	128643258	0	1	50	0	-0.706940494806938	0.62514566131148
chr9	128704846	128704895	3740755:SINE:AluSx	0	+	128704846	128704895	0	1	50	0	2.9444389816243	0.0615508215321534
chr9	129092263	129092312	3741194:SINE:AluY	0	+	129092263	129092312	0	1	50	0	-1.38629436111052	0.167494192888531
chr9	129144993	129145064	3741236:SINE:AluSx	0	+	129144993	129145064	0	1	72	0	-0.310154928303839	0.887844060330423
chr9	129742288	129742347	3741802:SINE:AluSx	0	+	129742288	129742347	0	1	60	0	-0.405465108627912	0.655573054950458
chr9	129807673	129807722	3741887:SINE:AluY	0	+	129807673	129807722	0	1	50	0	0.405465102347085	0.727833763144236
chr9	130147870	130147930	3742212:SINE:AluSx	0	+	130147870	130147930	0	1	61	0	-2.39789527679775	0.236984354106747
chr9	130704250	130704299	3742705:SINE:AluSx	0	+	130704250	130704299	0	1	50	0	0.332133835022616	0.886746782067142
chr9	130704350	130704548	3742705:SINE:AluSx	0	+	130704350	130704548	0	1	199	0	-1.21857160319979	0.150982942865396
chr9	131208468	131208517	3743092:SINE:AluY	0	+	131208468	131208517	0	1	50	0	-23.995732273554	0.0189422270439378
chr9	131426310	131426368	3743302:SINE:AluSx	0	+	131426310	131426368	0	1	59	0	5.55875670260594	2.40656448979859e-06
chr9	132653466	132653525	3744303:SINE:AluSx	0	+	132653466	132653525	0	1	60	0	2.31500761347736	0.0803843809143424
chr9	135317713	135317762	3746038:SINE:AluSx	0	+	135317713	135317762	0	1	50	0	-1.26440454351085	0.456548076872312
chr9	135445366	135445464	3746144:SINE:AluY	0	+	135445366	135445464	0	1	99	0	0.405465108627912	0.513666567865955
chr9	135830991	135831040	3746328:SINE:AluSx	0	+	135830991	135831040	0	1	50	0	0.0261697177333808	0.947600500629082
chr9	135918116	135918213	3746401:SINE:AluJb	0	+	135918116	135918213	0	1	98	0	1.79175947338891	0.101613547939737
chr9	136612360	136612409	3746754:SINE:AluSx	0	+	136612360	136612409	0	1	50	0	-0.405465108466886	0.738433928591048
chr9	137563353	137563402	3747283:SINE:AluSx	0	+	137563353	137563402	0	1	50	0	-1.24521576285998	0.0874504781935504
chr9	138281360	138281409	3747628:SINE:AluSx	0	+	138281360	138281409	0	1	50	0	-3.07385005571319	0.0581347177455547
chrX	299581	299630	3747720:SINE:AluSx	0	+	299581	299630	0	1	50	0	-1.54044504094715	0.332169473694474
chrX	616091	616150	3747931:SINE:AluSx	0	+	616091	616150	0	1	60	0	1.03609192525417	0.386347971947683
chrX	937688	937787	3748145:SINE:AluJb	0	+	937688	937787	0	1	100	0	-1.29928298412991	0.128836494815535
chrX	1299740	1299789	3748543:SINE:AluSx	0	+	1299740	1299789	0	1	50	0	-1.38629436095886	0.10111423619333
chrX	1309657	1309756	3748552:SINE:AluSx	0	+	1309657	1309756	0	1	100	0	-0.828917101434178	0.142922886851739
chrX	1411158	1411208	3748712:SINE:AluSx	0	+	1411158	1411208	0	1	51	0	-1.94591015150397	0.277343698328864
chrX	1413185	1413284	3748714:SINE:AluSx	0	+	1413185	1413284	0	1	100	0	-4.16200321069591	0.33297707591123
chrX	1758266	1758315	3749038:SINE:AluJb	0	+	1758266	1758315	0	1	50	0	-1.60943791391813	0.318465778501574
chrX	2298956	2299015	3749380:SINE:AluSx	0	+	2298956	2299015	0	1	60	0	0.693147180560062	0.317923525661771
chr10	60081217	60081266	374968:SINE:AluSx	0	-	60081217	60081266	0	1	50	0	1.61025620809852e-10	0.999999730973442
chrX	4606246	4606306	3751295:SINE:AluJb	0	+	4606246	4606306	0	1	61	0	-1.79175946921869	0.0518370294330488
chrX	5097039	5097088	3751624:SINE:AluJb	0	+	5097039	5097088	0	1	50	0	-2.24070968943052	0.0895250963809838
chrX	5148620	5148669	3751659:SINE:AluSx	0	+	5148620	5148669	0	1	50	0	-0.91629073171313	0.253080528361536
chrX	6127436	6127485	3752313:SINE:AluSx	0	+	6127436	6127485	0	1	50	0	-1.14513230827759	0.578958116780348
chrX	8379150	8379210	3753718:SINE:AluSx	0	+	8379150	8379210	0	1	61	0	-1.79175946921869	0.105906012321233
chrX	10669190	10669249	3755305:SINE:AluY	0	+	10669190	10669249	0	1	60	0	-0.470003629245741	0.410593746973634
chrX	16734916	16734965	3759718:SINE:AluSx	0	+	16734916	16734965	0	1	50	0	1.60943791391813	0.263554986322901
chrX	16824839	16824934	3759812:SINE:AluSx	0	+	16824839	16824934	0	1	96	0	2.15828160338761	0.485619552762013
chrX	18389655	18389707	3761000:SINE:AluSx	0	+	18389655	18389707	0	1	53	0	4.83628190695148	0.00199583172172024
chrX	19345493	19345542	3761777:SINE:AluSx	0	+	19345493	19345542	0	1	50	0	1.09861228866774	0.0806220275299391
chrX	19618156	19618205	3761995:SINE:AluSx	0	+	19618156	19618205	0	1	50	0	1.38629436111052	0.144046698987186
chrX	20045485	20045534	3762398:SINE:AluJb	0	+	20045485	20045534	0	1	50	0	-3.76120011651248	0.0642194759219408
chrX	21825432	21825481	3763577:SINE:AluSx	0	+	21825432	21825481	0	1	50	0	-0.387765523728203	0.841697207739102
chrX	21988636	21988695	3763719:SINE:AluY	0	+	21988636	21988695	0	1	60	0	-1.50407740007397	0.266760959610579
chrX	22055144	22055204	3763769:SINE:AluSx	0	+	22055144	22055204	0	1	61	0	-3.10906095954226	0.0405514399169952
chrX	23682752	23682801	3764926:SINE:7SLRNA	0	+	23682752	23682801	0	1	50	0	9.90141880213962e-10	1
chrX	23697823	23697872	3764944:SINE:AluSx	0	+	23697823	23697872	0	1	50	0	-0.847297860387213	0.277236136407143
chrX	24606684	24606733	3765832:SINE:AluSx	0	+	24606684	24606733	0	1	50	0	-4.48863636973214	0.149930916304661
chr10	62776532	62776581	376682:SINE:AluSx	0	-	62776532	62776581	0	1	50	0	0.361013355413241	0.82997103762186
chrX	28410470	28410519	3768068:SINE:AluSx	0	+	28410470	28410519	0	1	50	0	-1.09861228862136	0.151825694680184
chrX	29285453	29285502	3768550:SINE:AluSx	0	+	29285453	29285502	0	1	50	0	0.693147180711604	0.561568512568148
chrX	30089013	30089073	3768984:SINE:AluSx	0	+	30089013	30089073	0	1	61	0	-2.76890548134191	0.082684999967481
chr10	63282834	63282883	377045:SINE:AluY	0	-	63282834	63282883	0	1	50	0	4.18965474202642	0.205228801669621
chrX	38361146	38361195	3773947:SINE:AluSx	0	+	38361146	38361195	0	1	50	0	1.38629436111052	0.143850563544193
chrX	39815090	39815139	3775039:SINE:AluSx	0	+	39815090	39815139	0	1	50	0	0.287682072922176	0.8355767396614
chrX	40658621	40658670	3775752:SINE:AluJb	0	+	40658621	40658670	0	1	50	0	-1.38629436210067	0.353079968112577
chrX	40986340	40986399	3776036:SINE:AluJb	0	+	40986340	40986399	0	1	60	0	1.09861228917849	0.409123255361004
chrX	41065304	41065353	3776139:SINE:AluSx	0	+	41065304	41065353	0	1	50	0	-1.79175947338891	0.346984415900866
chrX	41306612	41306661	3776347:SINE:AluSx	0	+	41306612	41306661	0	1	50	0	1.6102566300878e-10	0.999999730973442
chrX	45648322	45648382	3779454:SINE:AluSx	0	+	45648322	45648382	0	1	61	0	-4.53259949315326	0.148943839884146
chrX	48609563	48609612	3781949:SINE:AluSx	0	+	48609563	48609612	0	1	50	0	-0.810930216225474	0.347548203904687
