kg1_t_1	kg1_t_2	kg1_t_3	kg1_u_1	kg1_u_2	kg1_u_3	molm14_t_1	molm14_t_2	molm14_t_3	molm14_u_1	molm14_u_2	molm14_u_3	ociaml2_t_1	ociaml2_t_2	ociaml2_t_3	ociaml2_u_1	ociaml2_u_2	ociaml2_u_3	ociaml3_t_1	ociaml3_t_2	ociaml3_t_3	ociaml3_u_1	ociaml3_u_2	ociaml3_u_3	thp1_t_1	thp1_t_2	thp1_t_3	thp1_u_1	thp1_u_2	thp1_u_3
ENSG00000197170	0	0	-1.97539738438619	-2.3654730231446	-1.30877411246833	-1.64929288571375	-2.42379810897992	-4.29453483073747	-7.72404526966431	-1.97647586680966	0	-1.17991442745912	-1.4478266852994	-1.33515235868252	-2.51460689514625	-1.39273742745683	-2.16596149941691	-0.969535523135064	-1.16347309461206	-1.62672023593945	-0.790856883808509	-0.746624734499921	-0.746069317154558	-0.217899164192105	0	-2.49956130184229	-1.22071988905502	-2.71728914559937	0	-2.09052911091002
ENSG00000197226	0	0	0	0	-5.09030255488758	0	-1.47148471828541	-0.548621967177844	-1.67773466354281	-1.10775433269198	-1.69879019855472	-2.29244699396528	0	0	-2.80889268368794	-1.5243441167198	-1.6654537486937	-2.83447387992177	-2.42286313360796	-1.64434808274778	0	-1.71559618693452	-1.23898056500593	0	-1.54514438324293	-0.96294465837825	-1.95668194246012	-2.33044856448087	-0.857282720777247	-1.44845325051745
ENSG00000197299	0	0	0	0	0	-2.42024003975543	-2.09551925194142	0	-1.20792915062118	-1.38809113163603	-2.5893686189194	-0.760298602017776	0	0	0	0	0	0	0	0	0	-1.81455675444783	-4.43843291829907	-2.49563613226854	0	0	0	0	0	0
ENSG00000197321	-1.19935761211952	-1.7321442334488	0	-0.717984173545476	0	-0.797000017385841	-0.410026016158874	-1.20696532246445	-0.505003880972926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.6141437138012	0	0	-2.30789994893899	-3.21091991879377	-3.62004373593491
ENSG00000197323	-1.67931975949208	-2.08938634194584	0	-2.52256425025597	-3.07225812238839	0	0	-1.26779448392281	0	-2.93350805859327	-1.60855881667469	0	0	-2.7413377114576	-3.9043940903275	0	0	0	0	-1.6193095233135	0	0	0	0	-1.19317686139274	-1.85571046426964	-2.89963473161198	-4.08588541935675	-1.33168678530512	0
ENSG00000197381	-2.0940886551377	0	-3.39339648145651	-1.32137651826471	-0.930658935012402	-1.23242681092115	-0.258605003666444	-0.363934751878669	-0.177055740381579	-0.247452945377652	-1.42047478030124	-0.353262476172542	-3.96771564014142	-3.10489813205561	-3.96561357745247	-1.45576241240762	0	0	0	0	0	0	0	0	0	0	0	0	-4.38297819482772	-2.29550627294732
ENSG00000197386	-1.17555909413419	-1.54997363521937	-1.42317753598854	-0.720875403200985	-0.736080356134327	-0.785984520730727	-0.445971675085803	-0.63230343896734	-0.539519059368584	-0.798611890109715	-0.610459569274396	-0.449349962947349	-0.485083064503515	-0.58575033731746	-0.615898262782667	-0.465318872821647	-1.01009371153352	-0.391298132130434	-1.23612675425448	-0.61400104015044	-0.854266023927441	-0.721952342298806	-1.03498430654419	-0.633126347791771	-0.726424554621863	-0.696715590952526	-0.799035783144819	-0.605845332383554	-0.69107880478826	-0.683533799859439
ENSG00000197442	0	0	0	0	0	0	0	0	0	-1.27803502025217	-0.926031768406461	-1.4445217664923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197498	0	0	0	-1.5533120175956	0	0	-0.900874456994604	0	-4.46076653698241	-1.96928343178677	-2.06481336645291	-2.52963732549171	-2.54118046160892	0	-3.87657373071621	-2.80122627498852	0	0	-1.51862303784394	0	0	0	0	0	-2.17324181611654	-1.33141545553061	-2.57785640839928	0	-2.33200160341518	0
ENSG00000197548	0	0	0	0	0	0	0	0	0	0	0	0	-4.00653832091876	0	-2.36633758136989	-1.82599437113582	0	-1.93088145780739	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197563	0	0	0	0	0	0	-1.90276379531837	-1.76679109145591	-1.09660656935253	-1.84251590834723	0	-3.1501087787926	-1.68629839200668	-1.80448313920486	0	0	0	-2.0810934942941	0	0	0	0	0	0	-0.863058490351235	-1.30683013017082	-0.997671439343203	-1.44231683269106	0	-1.07790903743084
ENSG00000197601	0	0	0	0	0	0	0	0	0	0	0	0	-1.0332256908515	-2.37908279938231	-1.58437731747028	-1.1167228712104	-1.77477516151421	-1.35550926588594	0	0	0	0	0	0	-4.94092456741575	-4.8242529131717	0	-3.22114039455867	-2.02939959763697	0
ENSG00000197771	0	0	0	0	-2.84942329833112	-2.46935906687004	0	0	0	0	0	0	0	0	0	-4.1652542829913	0	0	-3.35093952293973	-1.65765493010649	-4.8041337798453	0	0	-3.14242982071119	0	-4.02468917517851	-1.54998915775672	0	-1.41079591977069	0
ENSG00000197892	-1.28170121862659	-1.09186341412342	-1.39526089709194	-1.1323858306752	-1.53873992683161	-1.71731866879402	0	0	0	0	-4.51268792290304	0	0	0	0	0	0	0	-2.3854001837716	0	0	0	0	0	0	0	0	0	-1.74636148964092	-2.99940329095281
ENSG00000197943	0	0	0	0	0	0	-2.83711738652329	-2.16974596874238	-2.53940747619187	-2.02147598776956	-2.56899836254234	-2.88068379485062	-1.67239490354805	-1.79546304123439	-1.78345746724314	0	-1.8672729711577	-2.36544314270171	-1.19659344633297	-0.737243996189218	-0.729659307184881	-1.96911663827823	-0.875926249906038	-1.08371568906542	-2.78767602616288	-1.87923368099617	-3.01156449255273	0	-1.80122824651523	-2.05438036794596
ENSG00000197958	0	0	0	0	0	0	-1.02815429692363	-1.09731415267687	-1.14818286257876	-0.550288860564936	-0.10275208557234	-1.66167903961358	-1.32592991764043	-1.45331777727531	-0.835151379564494	-6.30145194878289	-0.632548616719213	-1.53438906432923	-1.65222374909736	0	0	0	0	0	-1.81737428144147	-1.72959806612402	-2.64886320776541	-2.09817856187044	-0.943301131864699	0
ENSG00000197969	-2.4396552756587	0	-3.22843477908068	-2.48631864528293	0	-2.05692885121853	-2.23249742934254	0	0	0	0	0	-1.58862679286141	-2.36095637571197	-1.93397330563917	-1.59643213129528	0	-1.73731524855542	0	0	-2.58707298216256	0	0	0	0	0	-1.5913988088483	-1.9633590811528	-2.93849470076589	-1.38859892818233
ENSG00000198000	0	0	0	0	-3.82562964135721	0	-1.79728955804843	-0.939210968232602	-2.04455672979171	-0.90954730394554	-0.679565975508212	-0.880232492229592	0	0	0	0	-2.29428302959887	0	-1.39950553783301	-2.44596079800089	0	-2.993539579268	-1.52361536197428	-1.10633939958031	0	0	0	0	0	0
ENSG00000198034	0	0	0	0	0	0	0	0	-2.68336699378201	0	-1.9080256155127	-1.69039818454064	-1.94309495113939	-2.4278310937286	-1.49685658796036	-1.53930840547557	-1.69087679577838	-2.04868416654016	0	-1.20668514104271	-1.92821798948695	-1.26522073485118	-1.77723147290035	-1.68368265711599	0	0	0	0	-2.26677107231669	0
ENSG00000198053	0	-3.06765590374943	-2.55415435420419	-2.36273192071108	0	-1.31026939595896	0	0	-4.54770517940718	0	0	0	-0.898689549580642	-1.37767995365851	-0.537724320716403	-0.784635707837512	-1.59376317818056	-1.00290684055782	-0.765696277472452	-0.911755463034992	-1.21405827788275	-3.35223287612034	0	-2.19512572922226	-3.42547302265488	-2.5033955752157	-2.53477299532474	-2.4169833356315	-1.55013272229733	-2.10382507553406
ENSG00000198087	-2.00256821600599	-1.50728626968989	-1.26517634587064	-2.27371853089457	-2.36570681855171	-1.76272242918687	0	-3.82379920446573	0	0	0	0	0	0	0	0	-4.45297819060954	0	0	0	0	0	0	0	0	-2.90889083802338	0	0	0	0
ENSG00000198089	-1.84778227633044	0	0	-2.04679562579902	-1.38598459988361	-2.49845085320713	0	0	0	0	0	0	-3.25196826101418	0	0	-1.9154218954307	0	0	0	0	-3.93959322558426	0	0	0	0	-1.48317282180759	0	-4.79873295730801	-2.75992634763435	0
ENSG00000198130	0	-2.16911879668433	-3.75710789117305	-2.32460677552059	-1.0832616004277	-2.44827628513501	0	0	0	0	0	0	0	0	0	0	-5.59800339078902	0	0	0	0	-2.44762592096507	0	0	0	0	0	0	0	0
ENSG00000198160	0	-2.50781016316839	0	0	0	0	-1.78964522431674	-1.9499795675829	0	0	-1.95421885741548	0	0	0	0	0	0	0	-2.66321044899031	-0.91883552795781	-3.65458124720143	0	0	-1.94396896665366	0	-2.33020112746542	0	0	0	0
ENSG00000198162	-2.94308373910158	0	0	0	-2.95608327741279	0	-3.02999456771787	0	0	0	0	0	0	0	-1.39475136048493	-3.04224629647672	0	-4.06876707162286	-1.3438256560044	0	-2.05527380996049	0	0	0	-3.28691680064013	-4.2162093074231	-1.42288222777859	0	0	0
ENSG00000198169	-2.46322552037823	-1.41813653040409	-2.21066053442065	-1.86649959680247	0	-1.77834398999591	-0.775988837852212	-0.372705202596897	-0.578770508135726	-0.730360955171791	-0.815630243614969	-0.876077974851623	0	0	0	0	-2.28219173204889	0	0	0	0	0	0	0	-3.05374893341074	0	0	-3.0007117679861	-1.43606667949834	-2.06883969314796
ENSG00000198176	0	0	0	0	0	0	-2.64604807743906	-1.65290819785491	-1.84514387217618	-1.4301217912222	-1.22301291069211	-1.39312015338309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198189	0	0	0	0	0	0	-0.176899133947694	-0.227507833078043	-0.0102001360642355	-0.623347206868482	0	-0.0298161981925686	0	0	0	0	0	0	0	-1.68703478025912	0	0	0	0	-4.02584698606	-4.60319531647572	-2.55014056940743	0	0	0
ENSG00000198198	-1.68349945642868	0	-1.52475164735252	-1.00844544373199	-2.77424978898662	-0.794773656934207	-1.85578141085714	-1.14972311074624	-1.46175250039846	-2.1663203389874	-2.37578655258262	-1.62743745772059	-1.36307079613425	-2.13043751118766	-3.51275374059177	-1.60173793864837	0	-1.22028486617369	0	-3.46089902610368	-0.957662502686009	-0.750604213030766	-0.233491889117004	-0.854855547215954	-0.597759291306767	-0.691127287504774	-0.69425977085959	-0.496719190158687	-1.04905393319072	-0.444521799230054
ENSG00000198218	0	-2.83538964049156	0	0	-1.97757572061314	0	0	-1.89348197557208	0	0	-4.49277813789302	0	0	0	0	0	-2.23925234610246	0	-1.85245301700038	-1.79319192884588	0	-3.77770009129028	-1.61230331432738	-1.99020702865248	0	0	0	0	0	0
ENSG00000198242	0	0	0	0	0	0	-1.58190370777739	-1.63029094333618	-1.80203149072975	-1.62677773950969	-0.908988547315722	-1.29475345757954	0	0	0	0	-1.36744261505279	0	-1.5563443563284	-3.84984794679002	0	0	-2.41151512609323	0	0	-0.905269725822264	-1.88244124507624	-1.87046370428088	-0.797226075892871	-1.24632049284967
ENSG00000198265	0	0	0	-1.93777204935887	-1.13795599986561	0	-0.978540132944983	-6.27262635641543	-1.63160817889981	-1.07398560679544	-1.150981990413	-2.50511831969233	-1.19697774069188	-0.642872321133411	-0.673896281658251	-1.04249958729018	-1.34363232713933	-1.17921214255974	-1.36460202976239	-3.38999374158875	-1.3281577517983	0	0	-2.49140924371984	-2.60715656228285	-1.76298053853855	-1.850705969373	0	-3.81985568874455	0
ENSG00000198346	-0.903234692464436	0	-1.74038956942128	-1.06605296397133	0	-2.7923596004748	0	-2.33209083775433	-0.786878817589101	-1.3459035818124	-2.30769968809099	-2.10538700856268	0	0	0	0	0	0	-2.69902714844812	0	-1.0383181694518	-1.27369289140446	0	0	0	0	0	-4.23702816099142	0	0
ENSG00000198373	0	-5.95410259108476	0	-2.15949781477319	0	0	-2.60688230782481	-3.60383166379724	0	-3.61354567835868	-1.87834559742838	0	-1.84203807953353	-2.07499388776946	-2.33627307280816	-1.65069322020482	-1.55112352400992	-3.40276165896758	-3.44145605012135	-2.15139804959668	0	0	0	0	0	0	0	0	0	0
ENSG00000198380	0	0	0	0	0	0	-3.41672644190889	-1.79525927880561	-1.72163789895487	-0.861166228246321	-1.0657267572059	-1.61638631222244	0	-2.37529382025833	0	0	0	0	-1.28072527621069	-0.788102579992977	-0.709041944033882	-1.08347483616176	-1.39493108173739	-1.45342356672553	-1.58870383819675	-3.38987508304888	-2.90539778913631	-2.4529451913628	-2.45065298300063	-3.06702516239329
ENSG00000198382	0	0	0	0	0	-5.1802171440559	0	0	0	0	0	0	-2.47115265607685	-2.12794571555895	0	-0.901541193176859	-3.27126823504218	-0.866283594017454	0	0	0	0	0	0	0	0	0	-1.12152878631133	-1.56080781114986	-1.40554934061
ENSG00000198399	-1.05697027667763	-0.524203442584113	-0.813374092047765	-0.827371598732485	-0.589923712258363	-0.813853071500163	-2.74459252796009	-1.01296624287632	-2.5187947553261	-1.24105772264993	-2.55934576060001	-1.41452723941123	0	0	0	0	0	0	-1.50380534778173	-1.90980260787864	0	0	-2.44166008482939	0	0	-3.14487293979764	0	0	-1.35302433337738	0
ENSG00000198408	0	-3.34605052807527	0	0	0	-2.67656891722647	-2.45902516526752	0	-2.70242246652516	-2.13057116165503	-1.12465436064561	-1.92243401962546	0	0	0	0	-4.17980868098916	0	-3.12972338590098	0	0	0	0	0	0	-1.26902686849103	0	0	-1.61715730329107	0
ENSG00000198492	0	0	0	0	-5.66280484152052	0	0	0	0	0	0	0	0	0	0	-2.30724139884269	-3.44522543014553	0	0	0	0	0	0	-2.58539629708363	0	0	0	0	-2.83391956831579	0
ENSG00000198554	-3.68690496681451	0	-2.22101809685624	0	-7.0581208937185	0	-1.53584416298282	-0.719871755946891	-1.78276890067289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198563	0	0	-1.86443423800672	-1.97189521004499	-4.14096216841485	-1.49633212605469	-3.30818148633112	0	-1.19606909786625	-1.07986018078506	-2.28360768784203	-0.519225592613692	0	0	-3.02764465730631	0	0	-2.58280363267554	-3.41434352157314	0	-0.786005676416343	-0.957964602827003	-1.02769850431423	-0.431201589599782	0	0	-2.20208714547386	0	0	-1.33187908461392
ENSG00000198586	0	-1.99893364331428	-3.63766731428696	0	0	-2.86940382867392	-4.85771335417218	-1.40413940038259	-1.00152647530245	-2.27701210190181	-0.777682496812101	-2.18614021277922	0	-1.75737142661767	-1.35971246673266	0	0	-1.54333728545441	-1.18728773539997	-2.50560622519883	-3.40728538940722	0	-3.50605032099443	-3.62186206073317	0	0	-1.01044382392765	0	0	-1.54032607892771
ENSG00000198604	0	0	0	-3.44636716168357	-1.96804000323415	0	0	0	0	0	0	0	-2.4769549672118	-2.29035131899568	-4.24488087942698	-1.82463527080586	-4.19627683563064	-3.58487663831039	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198625	0	-4.9166228285606	0	0	0	0	-1.11923170071227	-1.71537790416611	-1.3113176280498	-0.825522924780152	-1.28510961592565	-1.09321713073481	-2.95924608385717	0	-1.90434479814842	-1.99475352750139	0	-2.35967914713896	0	0	0	0	0	0	0	0	-4.46436761895973	0	0	0
ENSG00000198646	-1.58956076899747	-0.553439331306832	-1.40159097234069	-0.929344576041979	-0.18412576477705	-1.18298363090343	-0.747853765511213	-0.267235263952086	-0.941512644390816	-0.524780289538029	-0.398402772477869	-0.984944460151863	-1.06777677476562	-0.444585986442417	-0.748385486347312	-1.26640821726329	-1.88131641370726	-0.990219278027898	-0.408539903750978	-0.921456304203995	-0.824320486802507	-2.74380403702758	-1.13745991636054	-0.972324795530484	-3.94460128726499	-0.831701584933106	-2.35291466051938	-1.73491304211511	-1.83616031863176	-2.77244619736645
ENSG00000198648	-2.41322805816387	-1.67530107114602	-1.76972370771322	-2.74286658854752	-2.28764598052446	0	-2.76136570214899	0	-3.23268313712025	-0.728199704757948	-1.22615156297455	-1.4003270057917	-1.46927794142144	0	0	0	0	0	-2.52404748289997	-1.79085277313658	0	0	0	0	-1.08547512142439	-1.38985052433797	-1.98059266774309	-2.82622006671782	-2.3460698555016	-2.34619886130095
ENSG00000198668	0	-1.1179621993779	-2.14944623815022	-2.53962169781842	-3.44814603814869	-3.78049726560874	-1.03768937163188	-2.01796641657236	-0.859341077898652	-3.23670744919553	-1.72467758152434	-1.16886450631714	-0.933069798460782	-1.04688859171285	-1.06261084275025	-0.797590151547578	-0.837471946754178	-0.315527165347801	0	-1.58192562710735	-2.36589238685423	-1.60279072591923	-1.45292897268175	-1.67076880382652	0	0	0	0	0	0
ENSG00000198677	0	0	0	0	0	0	-2.05370115908644	0	-2.44337605440713	0	0	0	-4.34459004853989	0	-1.33758233021137	-4.64621439911273	-3.14313108150024	-1.66450249464135	0	0	0	0	0	0	-2.31347300419609	-3.18850687122953	-1.71281325121877	-2.76828169463811	-2.92024662934559	-2.12278171861745
ENSG00000198690	-1.52025939984352	-1.84185798804449	-0.980414045228613	-1.18783329773003	0	-0.809355953670023	-2.67956018487057	-1.58403852084376	-1.43004041586102	-1.43745327970168	-4.21580279497324	-0.903176473473156	0	0	-1.83866474904381	0	0	-3.99862504794855	0	0	-2.07835973040767	-1.7721257078926	0	-0.836797014815197	0	0	0	0	0	0
ENSG00000198700	-1.55286889069261	-1.47208226222697	-1.30572105977255	-2.73191875671033	-1.33557693725334	-2.0506322688095	-1.28497462454549	-2.28980674792574	-0.93319013619223	-2.52796999362089	-1.8182084208627	-2.08051082822918	0	0	0	0	0	-7.30009142413324	-2.51780041512328	0	-1.28629220482651	0	0	0	-1.42005580688072	-3.18176868366577	-1.69109617239054	-1.30911132013524	0	-1.32770655901451
ENSG00000198740	-1.36580168892728	-1.1810025588202	-1.46637879651207	-1.89614174966629	0	0	-1.36165328242744	-1.64953762453374	0	0	-1.24540075796609	0	-2.98044908148514	-2.45169912217619	0	0	-1.35051185050474	0	-1.0554675309889	-0.240660858056003	-1.43293356366884	-2.30002897095472	-2.41808242256995	0	-1.23479474387905	-1.13307614788811	0	-1.86585004145493	-1.74854466304753	-2.61456817919401
ENSG00000198755	0	0	0	0	0	0	-1.11118108017807	-1.70285922807775	-0.436813630869838	-1.08973230775342	-1.25929207411268	-1.05504427779589	-2.59573184484833	-4.46262842106805	-1.17628006862242	0	-3.19386373832716	-1.29616686239988	-1.35082858475766	-1.06702423753054	0	0	0	-2.51030054303814	0	0	-2.86248013453438	0	-1.17216535433705	-2.65809559606329
ENSG00000198771	-0.732938520273871	-0.434313578672495	-1.18977218500571	-1.17914402572644	-1.17394616712649	-1.7278295161676	-1.63574958497349	-1.90220568440764	-3.1252513015189	-1.70797529446563	-1.45123735123721	-2.15853063714942	0	0	0	0	-4.77535575513769	0	-1.19851557212814	-1.09393348804104	-2.77404752584424	0	0	0	-0.420684352325761	-0.559064129308244	-0.623323790837728	-1.49754645800794	-1.48584598171917	-0.952263716672582
ENSG00000198791	0	0	0	0	0	0	0	0	0	0	-2.5001841022468	0	-2.09607542609872	-2.01938837440178	-2.21361829477009	-1.77379366477432	0	-2.56298406438028	0	0	0	-4.63589320029113	-1.21301696544728	-2.75206343714395	-2.79308829571742	-2.77609880881566	-1.27741036142436	-1.37506782568309	-0.838616708036013	-1.21843829962885
ENSG00000198793	0	0	0	-4.63772412875232	-2.43297964092506	-6.28596114434425	0	0	0	0	0	0	-1.99451043697083	-3.06429523492002	-3.20899825042102	-1.64764344272042	-3.06951973021888	-1.86564596826745	0	-1.15561585778799	0	-2.38647557926066	-2.94290762153163	0	0	0	0	0	0	0
ENSG00000198795	-1.14407768563541	-1.13610514825394	-2.50122366999658	-2.54912593789318	-0.160937853733052	-2.18847238097037	-3.86329966172047	-2.05133858430982	0	-2.59937108552784	-3.27720645686233	0	0	0	0	0	0	0	-0.593192948964263	-0.523445050307213	-0.0253405633824488	0.050291231309461	0.732896044139258	-0.138230751182326	-1.2992914600822	-1.1922937677359	-1.36460202976239	0	-1.73179064451165	-3.28308173042729
ENSG00000198815	0	-3.13535177267613	0	0	0	0	-1.49007382818777	-3.36807302416636	-1.62625859268327	-2.2608674262155	0	0	0	0	0	0	0	0	0	-3.68820363021133	-2.75371012057283	0	0	0	-1.40240262570548	-1.52545901837011	-1.49472441183329	-2.50892247750858	-3.38555333497582	-2.52779554108371
ENSG00000198818	-0.595372376794664	-1.72658942904067	-0.555039453974711	-1.28726576770026	-1.34809908512559	-2.14932210570104	0	0	0	0	0	0	0	0	0	0	-1.72387483911065	0	0	0	0	-2.96029392450133	0	0	-1.73407840117958	0	0	-1.81152427487412	-3.28094224282418	0
ENSG00000198826	0	0	0	0	0	0	0	0	-2.39313093774692	-0.869121710240009	-2.5989068497131	-0.724494406135696	-1.99044138292438	0	-1.59363050054763	-1.41853135691602	-1.89053113489682	-1.05983922070651	-2.15512752337287	0	-1.41883276890618	-1.18477635415172	-1.4823685121256	-1.08978269945214	-0.62821510723422	-0.707220520221247	-0.286232323482675	-0.71336221922479	-1.13357340816009	-0.538693260477994
ENSG00000198830	0	0	-4.19280179128707	0	0	-2.63467750992149	0	0	0	0	0	0	0	0	0	0	0	-2.06294330366875	-1.72935775175549	-2.45912866224589	0	-1.69845402178173	-3.80263877592488	-0.678393931288521	0	-1.97487771867282	-1.70887977757438	-1.55587072152477	-1.47555192755488	-2.01927070766645
ENSG00000198836	0	0	0	0	-2.3305214139575	0	-2.39922313826322	-1.22968660096767	-1.66757732749933	-1.52698109004025	-5.27910157355561	-2.03371731201618	0	-4.44279908860486	-1.65337218920264	0	0	0	-1.9150591576781	0	-2.8650203229741	0	0	0	0	-1.50077611213092	0	0	0	0
ENSG00000198839	0	0	0	0	0	0	-2.70382173407797	-0.792616202367922	-0.624221953274745	0	-0.813470041123859	-0.468142019430857	0	0	-1.40873386649223	-2.30028939455664	-2.27920737746905	-3.23326154946149	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198848	0	0	0	0	0.457651620332338	-1.40411664970993	0	0	0	0	0	0	-1.35677048737297	-1.4773848540399	-1.27754578225974	0	-4.60370484761074	-2.50829971891034	-2.95209161771821	0	0	-1.77928569567583	-1.53383608605163	-1.24715884736063	-0.411349001529823	-0.576154628090591	-0.601249835610085	-0.47679107247572	-0.769264740926567	-0.521054730047003
ENSG00000198862	0	0	0	0	0	0	0	0	0	0	0	0	-0.827987007722321	-3.51796210987064	-2.80453326713879	-0.79276196688461	-1.45092815136014	-1.08695333263437	0	-2.31725593731242	0	-1.34141764680998	-2.35147154551966	-1.4692040067566	-1.30764519524315	-1.57433003701563	-1.38391821010915	-1.27238937960639	-1.28677695383022	-1.44469006855224
ENSG00000198874	0	0	0	0	0	0	-4.57272629379054	0	0	-0.426805101467254	-0.592844275743461	-0.395430239087072	0	0	0	0	0	0	0	0	0	-1.13946699009661	-0.730212268229747	-1.52949674491963	0	0	0	0	0	0
ENSG00000198876	-0.524958345531188	-1.58422872148153	-0.507022816228112	-0.736981596082302	-2.58351999152701	-0.279950446451961	-1.99338580027834	-0.983241263539005	-1.19967084245799	-1.56979203846174	-1.80421341282341	-0.846137466767123	0	0	0	-2.71506494332427	0	-1.61098662119509	0	-2.45198207297057	-1.06787429854905	-1.66187501054089	-2.79210648567017	-1.69656902415618	-1.17477983026883	-1.23675595170081	-0.846123296115384	-0.721035045974312	-1.87014908758585	-0.643419051153328
ENSG00000198879	0	0	0	0	0	0	0	-4.27411351259037	-6.44430809552208	-1.33519638408008	0	-1.40686885668759	0	-2.60690159134139	0	0	0	0	-2.08639113165497	-2.5550183456103	-1.69721644747496	-2.22830463145399	-2.35449822158692	0	0	0	0	0	0	0
ENSG00000198887	0	0	-5.8288778326643	0	0	0	-5.74964416742149	0	-3.61571895800794	-2.02347737679885	0	-2.09646813218162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
