GO	[-8.26 -0.85]	[-0.85 -0.27]	[-0.27 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.04]	[0.04 0.37]	[0.37 1.02]	[1.02 10.22]
GO:0070063 RNA polymerase binding	-0.621	1.385	1.385	-0.621	-0.621	-0.621	-0.621	-0.223	1.385	0.396	-0.621
GO:0005201 extracellular matrix structural constituent	0.262	0.262	-0.546	-1.240	-0.344	-1.240	-0.344	-0.546	-0.546	0.875	4.881
GO:0042994 cytoplasmic sequestering of transcription factor	-0.497	1.052	1.730	-0.497	-0.497	-0.497	-0.497	-0.497	1.730	-0.497	0.167
GO:0051787 misfolded protein binding	-0.497	0.167	1.052	-0.497	-0.497	-0.497	-0.497	-0.497	1.730	1.730	-0.497
GO:0017101 aminoacyl-tRNA synthetase multienzyme complex	1.052	1.730	1.730	-0.497	-0.497	-0.497	-0.497	-0.497	0.167	-0.497	-0.497
GO:0006517 protein deglycosylation	-0.497	-0.497	1.730	-0.497	-0.497	-0.497	0.167	-0.497	1.730	1.052	-0.497
GO:0048037 cofactor binding	0.304	1.712	1.712	-0.745	-0.745	-0.298	-0.745	-0.745	0.304	0.655	-0.745
GO:0042612 MHC class I protein complex	-0.331	-0.331	0.273	-0.331	-0.331	-0.331	-0.331	-0.331	0.273	4.873	-0.331
GO:0031390 Ctf18 RFC-like complex	-0.331	4.873	0.273	-0.331	-0.331	-0.331	-0.331	-0.331	0.273	-0.331	-0.331
GO:0000150 recombinase activity	-0.331	4.873	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	0.273	0.273	-0.331
GO:0046961 proton-transporting ATPase activity, rotational mechanism	-0.378	0.236	0.930	-0.869	-0.869	-0.869	-0.378	-0.378	3.496	0.527	-0.378
GO:0050965 detection of temperature stimulus involved in sensory perception of pain	-0.621	-0.223	-0.621	0.823	-0.621	-0.621	-0.621	-0.621	0.823	0.823	2.069
GO:1901214 regulation of neuron death	-0.351	0.991	0.256	-0.828	-0.828	-0.828	-0.828	-0.351	0.256	2.865	0.566
GO:0010952 positive regulation of peptidase activity	-0.538	0.967	1.602	-0.538	-0.538	-0.538	-0.538	-0.538	-0.538	0.967	0.968
GO:0004535 poly(A)-specific ribonuclease activity	-0.538	0.967	3.260	-0.538	-0.538	-0.538	-0.538	-0.176	0.477	-0.538	-0.176
GO:1904668 positive regulation of ubiquitin protein ligase activity	-0.538	3.260	-0.176	-0.538	-0.538	-0.538	-0.538	0.967	0.477	-0.176	-0.538
GO:0043984 histone H4-K16 acetylation	-0.176	0.477	3.260	-0.538	-0.538	-0.538	-0.538	-0.176	0.967	-0.538	-0.538
GO:0035909 aorta morphogenesis	-0.199	1.488	1.488	-0.580	-0.199	-0.580	-0.580	-0.580	-0.580	-0.580	1.489
GO:0021772 olfactory bulb development	-0.828	0.991	0.566	-0.828	0.256	-0.828	-0.828	-0.828	1.521	0.256	0.991
GO:0051131 chaperone-mediated protein complex assembly	0.706	0.706	2.540	-0.704	-0.272	-0.704	-0.704	-0.704	-0.704	0.706	-0.272
GO:1902895 positive regulation of pri-miRNA transcription from RNA polymerase II promoter	0.527	2.724	0.527	-0.869	-0.869	-0.869	-0.869	-0.378	0.527	-0.378	0.527
GO:0022008 neurogenesis	-0.470	1.324	0.728	-1.121	-0.287	-0.737	-0.470	-2.526	2.092	0.498	0.316
GO:0048041 focal adhesion assembly	-0.204	0.772	0.426	-0.462	-0.994	-0.994	-0.994	-0.462	2.356	-0.462	1.214
GO:0035255 ionotropic glutamate receptor binding	0.426	-0.462	2.356	-0.994	-0.994	-0.994	-0.462	-0.204	1.213	-0.462	0.772
GO:1902236 negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	0.655	-0.745	2.399	-0.745	-0.298	-0.745	-0.745	-0.745	0.304	0.655	0.656
GO:0019538 protein metabolic process	-0.373	-0.373	1.382	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	3.244	0.240
GO:0003691 double-stranded telomeric DNA binding	-0.373	1.382	3.244	-0.373	-0.373	-0.373	-0.373	0.240	-0.373	-0.373	-0.372
GO:0006390 transcription from mitochondrial promoter	-0.373	1.382	3.244	-0.373	-0.373	-0.373	-0.373	-0.373	0.240	-0.373	-0.372
GO:0005744 mitochondrial inner membrane presequence translocase complex	-0.373	1.382	3.244	-0.373	-0.373	-0.373	-0.373	-0.373	0.240	-0.373	-0.372
GO:0051315 attachment of mitotic spindle microtubules to kinetochore	0.240	3.244	1.382	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	-0.372
GO:0000447 endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	-0.373	3.244	1.382	-0.373	-0.373	-0.373	-0.373	0.240	-0.373	-0.373	-0.372
GO:0048193 Golgi vesicle transport	0.396	0.396	3.769	-0.621	-0.223	-0.621	-0.621	-0.223	0.396	-0.621	-0.621
GO:0061003 positive regulation of dendritic spine morphogenesis	0.332	1.206	1.821	-0.704	-0.704	-0.704	-0.704	-0.704	1.206	-0.272	-0.272
GO:0051893 regulation of focal adhesion assembly	-0.272	1.206	1.821	-0.272	-0.704	-0.704	-0.704	-0.704	1.206	0.332	-0.704
GO:0006509 membrane protein ectodomain proteolysis	-0.324	1.613	0.609	-0.787	-0.787	-0.787	-0.787	0.279	2.268	-0.324	-0.324
GO:0071236 cellular response to antibiotic	-0.414	-0.414	0.211	-0.414	-0.414	-0.414	-0.414	-0.414	0.211	4.068	0.641
GO:0098505 G-rich strand telomeric DNA binding	-0.414	0.640	4.068	-0.414	-0.414	-0.414	-0.414	0.211	0.211	-0.414	-0.414
GO:0015937 coenzyme A biosynthetic process	-0.414	1.256	2.039	-0.414	-0.414	-0.414	-0.414	-0.414	1.256	-0.414	-0.414
GO:0030517 negative regulation of axon extension	-0.745	0.304	-0.298	-0.745	-0.745	-0.298	-0.745	-0.298	3.181	1.128	0.304
GO:0005229 intracellular calcium activated chloride channel activity	-0.662	-0.247	-0.662	-0.247	-0.662	0.362	-0.662	-0.662	1.291	0.362	2.696
GO:0051897 positive regulation of protein kinase B signaling	0.313	0.632	1.079	-1.199	-0.874	-1.199	-2.160	-0.432	1.981	1.350	0.313
GO:0051642 centrosome localization	-0.662	0.362	1.291	-0.662	-0.662	-0.662	-0.662	-0.247	2.695	-0.247	0.363
GO:0034045 pre-autophagosomal structure membrane	-0.662	-0.247	2.695	-0.662	-0.662	-0.662	-0.662	-0.247	1.291	0.362	0.363
GO:0040029 regulation of gene expression, epigenetic	-0.662	0.762	1.291	-0.662	-0.662	-0.662	-0.662	-0.662	1.291	0.762	0.363
GO:0050321 tau-protein kinase activity	-0.497	-0.497	1.052	-0.497	-0.497	-0.497	-0.497	0.524	2.546	-0.497	0.525
GO:0016578 histone deubiquitination	-0.497	0.524	2.546	-0.497	-0.497	-0.497	-0.497	-0.497	1.052	0.524	-0.497
GO:0048490 anterograde synaptic vesicle transport	0.332	0.332	2.540	-0.704	-0.704	-0.704	-0.704	-0.704	1.206	0.332	-0.272
GO:0043169 cation binding	-0.298	1.128	1.128	-0.745	-0.745	-0.745	-0.745	-0.745	1.712	0.304	0.304
GO:0030705 cytoskeleton-dependent intracellular transport	-0.298	1.712	1.128	-0.745	-0.745	-0.745	-0.745	-0.745	1.128	0.304	0.304
GO:0007158 neuron cell-cell adhesion	-0.223	-0.621	-0.223	-0.621	-0.621	-0.621	-0.223	-0.621	1.385	0.396	2.865
GO:0004012 phospholipid-translocating ATPase activity	-0.223	0.396	2.864	-0.621	-0.621	-0.621	-0.621	-0.223	1.385	-0.223	-0.621
GO:0031573 intra-S DNA damage checkpoint	-0.223	0.823	0.823	-0.621	-0.621	-0.621	-0.621	-0.621	1.385	1.385	-0.621
GO:0045197 establishment or maintenance of epithelial cell apical/basal polarity	-0.497	0.167	3.494	-0.497	-0.497	0.167	-0.497	-0.497	0.167	-0.497	1.052
GO:0016818 hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	-0.497	3.494	1.052	-0.497	-0.497	-0.497	-0.497	-0.497	0.167	0.167	0.167
GO:0042623 ATPase activity, coupled	0.167	1.052	3.494	-0.497	-0.497	-0.497	-0.497	-0.497	-0.497	0.167	0.167
GO:0090656 t-circle formation	0.167	3.494	1.052	-0.497	-0.497	-0.497	-0.497	-0.497	0.167	0.167	-0.497
GO:0005942 phosphatidylinositol 3-kinase complex	-0.580	-0.199	0.434	-0.580	-0.580	-0.580	-0.580	-0.580	2.211	1.488	0.434
GO:0030280 structural constituent of epidermis	-0.580	-0.580	0.434	-0.199	1.488	-0.580	-0.580	2.211	-0.580	-0.580	0.434
GO:0007175 negative regulation of epidermal growth factor-activated receptor activity	-0.580	0.434	2.211	-0.199	-0.580	-0.580	-0.580	-0.580	1.488	0.434	-0.579
GO:0043039 tRNA aminoacylation	-0.199	2.211	0.434	-0.580	-0.580	-0.580	-0.580	-0.580	1.488	0.434	-0.579
GO:0004553 hydrolase activity, hydrolyzing O-glycosyl compounds	0.247	-0.702	0.480	-0.702	-0.702	-1.325	-0.702	-0.702	1.646	2.176	0.794
GO:0007565 female pregnancy	1.651	-0.290	-0.432	-0.432	-0.874	-1.199	-1.199	-0.874	0.632	3.584	-0.289
GO:1990000 amyloid fibril formation	-0.373	0.240	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	2.228	2.229
GO:2000310 regulation of NMDA receptor activity	-0.247	-0.247	0.362	0.362	-0.662	-0.662	-0.662	-0.662	1.939	-0.662	1.939
GO:0035497 cAMP response element binding	0.477	-0.176	-0.176	-0.176	-0.538	-0.538	-0.538	-0.538	4.272	-0.538	-0.176
GO:0000302 response to reactive oxygen species	-0.223	-0.223	-0.621	-0.223	-0.621	-0.621	-0.621	-0.621	2.068	2.068	0.396
GO:0000028 ribosomal small subunit assembly	-0.272	-0.272	0.706	-0.704	-0.704	-0.704	-0.704	0.706	3.360	-0.272	-0.272
GO:0032740 positive regulation of interleukin-17 production	-0.176	-0.538	-0.538	0.477	-0.538	-0.538	-0.538	-0.538	2.369	-0.176	1.603
GO:0042761 very long-chain fatty acid biosynthetic process	-0.538	-0.538	1.602	-0.538	-0.176	-0.538	-0.538	-0.538	0.477	2.369	-0.176
GO:0034450 ubiquitin-ubiquitin ligase activity	-0.176	-0.176	1.602	-0.538	-0.538	-0.538	-0.538	0.477	2.369	-0.538	-0.538
GO:0009650 UV protection	-0.176	-0.176	2.369	-0.538	-0.538	-0.538	-0.538	-0.538	0.477	1.602	-0.538
GO:0016180 snRNA processing	-0.538	1.602	0.477	-0.538	-0.538	-0.538	-0.538	-0.176	2.369	-0.176	-0.538
GO:0045943 positive regulation of transcription from RNA polymerase I promoter	-0.176	1.602	2.369	-0.538	-0.538	-0.538	-0.538	-0.538	0.477	-0.176	-0.538
GO:0000176 nuclear exosome (RNase complex)	-0.176	2.369	1.602	-0.538	-0.538	-0.538	-0.538	-0.176	0.477	-0.538	-0.538
GO:0034453 microtubule anchoring	-0.176	0.477	2.369	-0.538	-0.538	-0.538	-0.538	-0.538	1.602	-0.176	-0.538
GO:0035259 glucocorticoid receptor binding	0.396	0.823	2.068	-0.621	-0.621	-0.621	-0.621	-0.621	0.396	-0.621	0.824
GO:0006309 apoptotic DNA fragmentation	-0.621	2.068	0.396	-0.621	-0.621	-0.621	-0.621	-0.621	0.396	0.823	0.824
GO:0046710 GDP metabolic process	-0.538	0.477	3.260	-0.538	-0.538	-0.538	-0.538	-0.538	0.477	-0.176	0.477
GO:0004385 guanylate kinase activity	-0.538	0.477	3.260	-0.538	-0.538	-0.538	-0.538	-0.538	0.477	-0.176	0.477
GO:0009168 purine ribonucleoside monophosphate biosynthetic process	-0.247	2.695	0.362	-0.662	-0.662	-0.662	-0.662	-0.662	0.762	0.762	-0.247
GO:0007096 regulation of exit from mitosis	-0.455	2.747	1.148	-0.455	-0.455	-0.455	-0.455	-0.455	-0.455	0.578	0.187
GO:0000276 mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	-0.455	0.578	2.747	-0.455	-0.455	-0.455	-0.455	0.187	1.148	-0.455	-0.455
GO:0030123 AP-3 adaptor complex	-0.455	-0.455	2.747	-0.455	-0.455	-0.455	-0.455	0.187	0.578	1.148	-0.455
GO:1903364 positive regulation of cellular protein catabolic process	-0.455	2.747	1.148	-0.455	-0.455	-0.455	-0.455	0.187	0.578	-0.455	-0.455
GO:0008173 RNA methyltransferase activity	-0.455	0.578	2.747	-0.455	-0.455	-0.455	-0.455	-0.455	1.148	0.187	-0.455
GO:0043274 phospholipase binding	-0.580	-0.199	2.211	-0.580	-0.199	-0.580	-0.580	-0.199	-0.580	2.211	-0.199
GO:0000712 resolution of meiotic recombination intermediates	-0.223	0.823	2.864	-0.621	-0.223	-0.621	-0.621	-0.621	0.823	-0.223	-0.621
GO:0005041 low-density lipoprotein receptor activity	0.892	0.434	-0.580	-0.580	-0.580	-0.580	-0.580	-0.580	0.892	-0.199	2.211
GO:0071850 mitotic cell cycle arrest	-0.580	0.892	2.211	-0.580	-0.580	-0.580	-0.580	-0.580	-0.199	0.892	0.434
GO:0006044 N-acetylglucosamine metabolic process	-0.580	-0.199	0.892	-0.580	-0.580	-0.580	-0.580	-0.580	2.211	0.892	0.434
GO:0070403 NAD+ binding	-0.580	0.892	0.434	-0.580	-0.580	-0.580	-0.580	-0.580	0.892	2.211	-0.199
GO:2000059 negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	-0.580	0.434	2.211	-0.580	-0.580	-0.199	-0.580	-0.580	0.892	0.892	-0.579
GO:0010821 regulation of mitochondrion organization	-0.580	0.434	0.892	-0.580	-0.580	-0.580	-0.580	-0.199	0.892	2.211	-0.579
GO:0032968 positive regulation of transcription elongation from RNA polymerase II promoter	-0.580	2.211	0.892	-0.580	-0.580	-0.580	-0.580	0.892	0.434	-0.199	-0.579
GO:0010498 proteasomal protein catabolic process	-0.199	0.892	0.892	-0.580	-0.580	-0.580	-0.580	-0.580	2.211	0.434	-0.579
GO:0000055 ribosomal large subunit export from nucleus	-0.373	3.244	0.712	-0.373	-0.373	-0.373	-0.373	-0.373	0.712	-0.373	-0.372
GO:0006265 DNA topological change	-0.373	3.244	0.712	-0.373	-0.373	-0.373	-0.373	-0.373	0.712	-0.373	-0.372
GO:0000812 Swr1 complex	-0.373	3.244	0.712	-0.373	-0.373	-0.373	-0.373	-0.373	0.712	-0.373	-0.372
GO:2000001 regulation of DNA damage checkpoint	-0.373	3.244	0.712	-0.373	-0.373	-0.373	-0.373	-0.373	0.712	-0.373	-0.372
GO:0043995 histone acetyltransferase activity (H4-K5 specific)	-0.373	0.712	3.244	-0.373	-0.373	-0.373	-0.373	-0.373	0.712	-0.373	-0.372
GO:0043996 histone acetyltransferase activity (H4-K8 specific)	-0.373	0.712	3.244	-0.373	-0.373	-0.373	-0.373	-0.373	0.712	-0.373	-0.372
GO:0046972 histone acetyltransferase activity (H4-K16 specific)	-0.373	0.712	3.244	-0.373	-0.373	-0.373	-0.373	-0.373	0.712	-0.373	-0.372
GO:0046784 viral mRNA export from host cell nucleus	-0.290	0.894	3.954	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290
GO:0004523 RNA-DNA hybrid ribonuclease activity	-0.290	3.954	0.894	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290
GO:0031468 nuclear envelope reassembly	-0.290	0.894	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	3.954	-0.290	-0.290
GO:0000492 box C/D snoRNP assembly	-0.290	3.954	0.894	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290
GO:0035456 response to interferon-beta	-0.373	0.240	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	4.431	0.240	0.240
GO:0004579 dolichyl-diphosphooligosaccharide-protein glycotransferase activity	0.240	0.240	0.240	-0.373	-0.373	-0.373	-0.373	-0.373	4.431	-0.373	-0.372
GO:0004659 prenyltransferase activity	-0.373	0.240	4.431	-0.373	-0.373	-0.373	-0.373	-0.373	0.240	0.240	-0.372
GO:0051256 mitotic spindle midzone assembly	0.240	4.431	0.240	-0.373	-0.373	-0.373	-0.373	-0.373	0.240	-0.373	-0.372
GO:0016064 immunoglobulin mediated immune response	-0.497	-0.497	-0.497	-0.497	0.167	-0.497	0.167	-0.497	1.730	2.546	0.167
GO:0008417 fucosyltransferase activity	-0.497	0.167	2.546	-0.497	-0.497	-0.497	0.167	-0.497	1.730	-0.497	0.167
GO:0032797 SMN complex	0.167	2.546	1.730	-0.497	-0.497	-0.497	-0.497	-0.497	0.167	0.167	-0.497
GO:0051085 chaperone mediated protein folding requiring cofactor	-0.497	1.730	0.167	-0.497	-0.497	-0.497	-0.497	0.167	2.546	0.167	-0.497
GO:0032743 positive regulation of interleukin-2 production	-0.621	0.396	0.396	-0.621	-0.621	-0.621	-0.621	-0.621	1.385	1.385	0.824
GO:0035269 protein O-linked mannosylation	-0.621	1.385	0.396	-0.621	-0.621	-0.621	-0.621	0.396	0.823	1.385	-0.621
GO:0060218 hematopoietic stem cell differentiation	0.167	0.524	3.494	-0.497	0.167	-0.497	-0.497	-0.497	-0.497	-0.497	0.525
GO:1902475 L-alpha-amino acid transmembrane transport	3.494	-0.497	0.524	-0.497	0.167	-0.497	-0.497	-0.497	-0.497	0.524	0.167
GO:1902902 negative regulation of autophagosome assembly	-0.497	0.167	0.524	-0.497	-0.497	-0.497	-0.497	-0.497	3.494	0.524	0.167
GO:0046834 lipid phosphorylation	-0.497	0.524	0.167	-0.497	0.167	-0.497	-0.497	-0.497	3.494	0.524	-0.497
GO:0061158 3'-UTR-mediated mRNA destabilization	-0.497	0.524	1.052	-0.497	-0.497	-0.497	-0.497	-0.497	1.052	1.730	-0.497
GO:0051382 kinetochore assembly	0.524	1.730	1.052	-0.497	-0.497	-0.497	-0.497	-0.497	1.052	-0.497	-0.497
GO:0006476 protein deacetylation	-0.497	0.524	1.052	-0.497	-0.497	-0.497	-0.497	-0.497	1.730	1.052	-0.497
GO:0042347 negative regulation of NF-kappaB import into nucleus	-0.455	-0.455	1.874	-0.455	-0.455	0.187	-0.455	-0.455	1.874	0.578	-0.455
GO:0034663 endoplasmic reticulum chaperone complex	-0.455	0.187	0.578	-0.455	-0.455	-0.455	-0.455	-0.455	1.874	1.874	-0.455
GO:0043276 anoikis	-0.455	1.874	1.874	-0.455	-0.455	-0.455	-0.455	-0.455	0.187	0.578	-0.455
GO:0006415 translational termination	0.187	1.874	1.874	-0.455	-0.455	-0.455	-0.455	-0.455	0.578	-0.455	-0.455
GO:0043517 positive regulation of DNA damage response, signal transduction by p53 class mediator	0.187	1.874	1.874	-0.455	-0.455	-0.455	-0.455	0.578	-0.455	-0.455	-0.455
GO:1903076 regulation of protein localization to plasma membrane	-0.455	1.874	1.874	-0.455	0.187	-0.455	-0.455	-0.455	0.578	-0.455	-0.455
GO:0035631 CD40 receptor complex	-0.455	1.874	0.187	-0.455	-0.455	-0.455	-0.455	-0.455	1.874	0.578	-0.455
GO:0031643 positive regulation of myelination	-0.538	-0.538	-0.176	-0.538	-0.538	-0.538	-0.538	-0.176	2.369	0.967	0.968
GO:0043186 P granule	-0.176	-0.538	-0.176	-0.538	-0.538	-0.538	-0.538	-0.538	2.369	0.967	0.968
GO:0006301 postreplication repair	-0.176	2.369	0.967	-0.538	-0.538	-0.538	-0.538	-0.538	0.967	-0.538	-0.176
GO:0005351 sugar:proton symporter activity	-0.176	0.967	-0.538	-0.538	-0.538	-0.538	-0.538	-0.538	2.369	0.967	-0.176
GO:0006825 copper ion transport	-0.176	0.967	2.369	-0.538	-0.538	-0.538	-0.538	-0.538	-0.538	0.967	-0.176
GO:0048745 smooth muscle tissue development	-0.176	0.967	0.967	-0.538	-0.538	-0.538	-0.176	-0.538	2.369	-0.538	-0.538
GO:0034975 protein folding in endoplasmic reticulum	-0.580	0.434	1.488	-0.580	-0.580	-0.580	-0.580	-0.580	0.892	1.488	-0.199
GO:0043240 Fanconi anaemia nuclear complex	0.434	0.892	1.488	-0.580	-0.580	-0.580	-0.580	-0.199	1.488	-0.580	-0.579
GO:0000470 maturation of LSU-rRNA	0.434	1.488	0.892	-0.580	-0.580	-0.580	-0.580	-0.580	1.488	-0.199	-0.579
GO:0048103 somatic stem cell division	-0.414	-0.414	-0.414	-0.414	0.211	-0.414	-0.414	-0.414	0.211	1.256	2.977
GO:0032725 positive regulation of granulocyte macrophage colony-stimulating factor production	-0.414	-0.414	-0.414	-0.414	-0.414	0.211	-0.414	-0.414	1.256	0.211	2.977
GO:0034058 endosomal vesicle fusion	-0.414	-0.414	2.976	-0.414	-0.414	-0.414	-0.414	0.211	1.256	0.211	-0.414
GO:0031597 cytosolic proteasome complex	-0.414	0.211	2.976	-0.414	-0.414	-0.414	-0.414	0.211	1.256	-0.414	-0.414
GO:0001825 blastocyst formation	-0.414	1.256	2.976	-0.414	-0.414	-0.414	0.211	-0.414	-0.414	0.211	-0.414
GO:0034115 negative regulation of heterotypic cell-cell adhesion	0.211	0.211	-0.414	-0.414	-0.414	-0.414	-0.414	-0.414	1.256	2.976	-0.414
GO:0051103 DNA ligation involved in DNA repair	-0.414	1.256	2.976	-0.414	-0.414	-0.414	-0.414	-0.414	0.211	0.211	-0.414
GO:0005847 mRNA cleavage and polyadenylation specificity factor complex	-0.621	2.068	0.823	-0.621	-0.621	-0.621	-0.621	-0.223	1.385	-0.223	-0.223
GO:0030837 negative regulation of actin filament polymerization	-0.621	-0.223	2.068	-0.621	-0.223	-0.621	-0.621	-0.621	1.385	0.823	-0.223
GO:0071872 cellular response to epinephrine stimulus	-0.538	-0.176	-0.176	-0.538	-0.538	-0.538	-0.538	-0.538	0.967	1.602	1.603
GO:0033962 cytoplasmic mRNA processing body assembly	-0.538	0.967	1.602	-0.538	-0.538	-0.538	-0.538	-0.176	1.602	-0.176	-0.538
GO:0016580 Sin3 complex	-0.538	0.967	1.602	-0.538	-0.538	-0.538	-0.538	-0.176	1.602	-0.176	-0.538
GO:0071223 cellular response to lipoteichoic acid	0.578	0.578	-0.455	-0.455	-0.455	-0.455	-0.455	-0.455	-0.455	0.578	2.748
GO:0032434 regulation of proteasomal ubiquitin-dependent protein catabolic process	-0.455	0.578	2.747	-0.455	-0.455	-0.455	-0.455	0.578	0.578	-0.455	-0.455
GO:0007167 enzyme linked receptor protein signaling pathway	-0.455	0.187	0.187	-0.455	-0.455	-0.455	-0.455	-0.455	0.578	3.760	0.187
GO:0019992 diacylglycerol binding	-0.455	-0.455	1.148	-0.455	-0.455	-0.455	-0.455	-0.455	0.187	1.874	1.148
GO:0045899 positive regulation of RNA polymerase II transcriptional preinitiation complex assembly	-0.455	-0.455	3.760	-0.455	-0.455	0.187	0.187	0.187	0.578	-0.455	-0.455
GO:0043522 leucine zipper domain binding	0.578	0.187	3.760	-0.455	-0.455	-0.455	-0.455	-0.455	0.187	0.187	-0.455
GO:0035615 clathrin adaptor activity	-0.455	0.578	0.187	-0.455	-0.455	-0.455	-0.455	0.187	3.760	0.187	-0.455
GO:0019774 proteasome core complex, beta-subunit complex	-0.455	0.187	0.578	0.187	-0.455	-0.455	-0.455	0.187	3.760	-0.455	-0.455
GO:0050862 positive regulation of T cell receptor signaling pathway	-0.455	1.148	-0.455	-0.455	-0.455	-0.455	-0.455	-0.455	1.874	1.148	0.187
GO:0015867 ATP transport	-0.455	1.148	1.874	-0.455	-0.455	-0.455	-0.455	-0.455	0.187	1.148	-0.455
GO:0019887 protein kinase regulator activity	-0.414	0.211	2.039	-0.414	-0.414	-0.414	-0.414	-0.414	2.039	-0.414	0.212
GO:0090543 Flemming body	-0.414	-0.414	2.039	0.211	-0.414	-0.414	-0.414	-0.414	2.039	-0.414	0.212
GO:1902188 positive regulation of viral release from host cell	-0.414	0.211	2.039	-0.414	-0.414	-0.414	-0.414	-0.414	2.039	-0.414	0.212
GO:0016572 histone phosphorylation	0.211	2.039	0.211	-0.414	-0.414	-0.414	-0.414	-0.414	-0.414	2.039	-0.414
GO:0070198 protein localization to chromosome, telomeric region	-0.414	2.039	2.039	-0.414	-0.414	-0.414	-0.414	0.211	0.211	-0.414	-0.414
GO:1904357 negative regulation of telomere maintenance via telomere lengthening	-0.414	2.039	2.039	-0.414	-0.414	-0.414	-0.414	0.211	0.211	-0.414	-0.414
GO:0016075 rRNA catabolic process	-0.414	2.039	2.039	-0.414	-0.414	-0.414	-0.414	-0.414	0.211	0.211	-0.414
GO:0003214 cardiac left ventricle morphogenesis	-0.414	0.211	-0.414	2.039	-0.414	0.211	-0.414	-0.414	2.039	-0.414	-0.414
GO:0035871 protein K11-linked deubiquitination	-0.414	0.211	2.039	-0.414	-0.414	-0.414	-0.414	-0.414	0.211	2.039	-0.414
GO:0044754 autolysosome	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	1.382	2.228	0.712
GO:0031023 microtubule organizing center organization	-0.373	0.712	2.228	-0.373	-0.373	-0.373	-0.373	-0.373	1.382	-0.373	-0.372
GO:0043023 ribosomal large subunit binding	-0.373	2.228	1.382	-0.373	-0.373	-0.373	-0.373	-0.373	0.712	-0.373	-0.372
GO:1904851 positive regulation of establishment of protein localization to telomere	-0.373	1.382	2.228	-0.373	-0.373	-0.373	-0.373	-0.373	0.712	-0.373	-0.372
GO:0032206 positive regulation of telomere maintenance	-0.373	0.712	1.382	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	2.228	-0.372
GO:0061157 mRNA destabilization	-0.373	0.712	2.228	-0.373	-0.373	-0.373	-0.373	-0.373	1.382	-0.373	-0.372
GO:0039694 viral RNA genome replication	-0.373	-0.373	1.382	-0.373	-0.373	-0.373	-0.373	-0.373	2.228	0.712	-0.372
GO:0017145 stem cell division	-0.290	-0.290	2.720	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	1.702	-0.290
