transcript	gene_id	gene_name	Estimate_treatmentDRUG	Pr...z.._treatmentDRUG	fdr_Pr...z.._treatmentDRUG	qvalue_Pr...z.._treatmentDRUG
ENST00000536684	ENSG00000255823	MTRNR2L8	0.321609997201575	0.35919585844875	0.806104350501341	0.668956559478228
ENST00000536708	ENSG00000108465	CDK5RAP3	0.109085799810137	0.553777009447122	0.896319588315268	0.743822890447639
ENST00000537098	ENSG00000153815	CMIP	0.07347402327907	0.771850590058244	0.956529606675566	0.79378898566022
ENST00000537253	ENSG00000124789	NUP153	0.035116087874796	0.759312977884124	0.953896885324755	0.791604186364933
ENST00000537328	ENSG00000134825	TMEM258	0.061969129352218	0.728038834827431	0.946349115446634	0.785340567807036
ENST00000537332	ENSG00000164442	CITED2	0.129137663367963	0.349362430877458	0.804229073783214	0.667400335819781
ENST00000537505	ENSG00000029725	RABEP1	-0.127426595949976	0.647026237938723	0.927907013980426	0.770036141353178
ENST00000537686	ENSG00000125447	GGA3	-0.005802838038142	0.979443219799481	0.995377487838319	0.826027423412716
ENST00000538065	ENSG00000163635	ATXN7	0.037402826160733	0.915368095369165	0.985890998729574	0.818154932572335
ENST00000538431	ENSG00000148337	CIZ1	0.125227026190877	0.556724706038829	0.897635414466362	0.744914846513078
ENST00000538716	ENSG00000168591	TMUB2	0.37345183384445	0.407533954000254	0.835988034882003	0.693755937716775
ENST00000538721	ENSG00000185813	PCYT2	-0.063487421848608	0.854428271989008	0.970401654150372	0.805300891216732
ENST00000538775	ENSG00000144959	NCEH1	0.140416490208884	0.689256290167747	0.937349238709939	0.777871898801884
ENST00000538789	ENSG00000127423	AUNIP	0.660503255194166	0.106315895143138	0.596766355401917	0.495234602906866
ENST00000539097	ENSG00000100644	HIF1A	-0.098860409557681	0.607750765264387	0.919977117365185	0.763455409772396
ENST00000539111	ENSG00000256525	POLG2	0.380134832624885	0.260265533426045	0.762939551687361	0.633135669431907
ENST00000539276	ENSG00000174437	ATP2A2	0.137827919762999	0.191664608694492	0.700652091925457	0.581445581473633
ENST00000539282	ENSG00000060982	BCAT1	0.048426077883268	0.806296858787008	0.959806467183651	0.796508332516512
ENST00000539542	ENSG00000172869	DMXL1	-0.029731772140401	0.910804147164529	0.985039501041726	0.817448305740074
ENST00000539745	ENSG00000197837	HIST4H4	0.386675344042127	0.240625627444261	0.747099942689884	0.619990956428135
ENST00000539900	ENSG00000105963	ADAP1	0.165957222131939	0.67518362886074	0.93307447336108	0.774324427164285
ENST00000539945	ENSG00000014641	MDH1	0.026391556439561	0.784141160692526	0.957698272999797	0.794758819160001
ENST00000540200	ENSG00000004142	POLDIP2	-0.021030788328738	0.921497759565998	0.986613154394684	0.818754223183828
ENST00000540430	ENSG00000134333	LDHA	0.264385386887065	5.2567786464984E-05	0.013818756866983	0.011467681627389
ENST00000540437	ENSG00000127054	INTS11	0.349315180509299	0.056831047536756	0.499236566781428	0.414298193369285
ENST00000540801	ENSG00000141298	SSH2	0.121975912824083	0.658103089732837	0.929185697661659	0.771097274239418
ENST00000541110	ENSG00000124496	TRERF1	0.368955311829095	0.034356108186233	0.423505258132576	0.351451546223649
ENST00000541212	ENSG00000110801	PSMD9	-0.192709890864608	0.485414582345973	0.874456964692595	0.725679897582391
ENST00000541224	ENSG00000135503	ACVR1B	-0.502186501484724	0.081790369848414	0.563951304233491	0.468002590432203
ENST00000541231	ENSG00000150779	TIMM8B	0.1673680730539	0.525454784246219	0.886328019341065	0.735531252273728
ENST00000541284	ENSG00000080802	CNOT4	0.452704607260644	0.150358225808829	0.652025145129437	0.541091854308699
ENST00000541286	ENSG00000061936	SFSWAP	0.24223074000364	0.346331122492932	0.802719710436411	0.666147770304097
ENST00000541364	ENSG00000167553	TUBA1C	-0.238181662213554	0.066168509459512	0.531792517426831	0.441315187782909
ENST00000541394	ENSG00000185480	PARPBP	0.191054373127422	0.53158139797062	0.886992835797232	0.736082959169895
ENST00000541517	ENSG00000186815	TPCN1	0.026177603422745	0.900570337271781	0.982388732153504	0.815248529452631
ENST00000541790	ENSG00000273802	HIST1H2BG	0.147153647291071	0.204871480128519	0.712951230927353	0.591652187735137
ENST00000541869	ENSG00000125630	POLR1B	-0.093840245398168	0.602601772847493	0.91758543591389	0.761470640686321
ENST00000541970	ENSG00000071994	PDCD2	0.28417094830963	0.137109340619351	0.64277120467366	0.533412347102142
ENST00000542113	ENSG00000186416	NKRF	-0.349378568610085	0.215913222807488	0.727254611952336	0.603522041251531
ENST00000542267	ENSG00000145743	FBXL17	-0.092370512017761	0.842306995611672	0.97023905500272	0.805165956122634
ENST00000542342	ENSG00000133195	SLC39A11	0.404497003683835	0.074562236046374	0.550429993838908	0.456781748768748
ENST00000542575	ENSG00000105281	SLC1A5	0.187117623772231	0.080395316136643	0.563869385957814	0.467934609447084
ENST00000542590	ENSG00000175463	TBC1D10C	0.550345733186327	0.126727823383008	0.625876083650851	0.519391703218558
ENST00000543095	ENSG00000129493	HEATR5A	-0.210463608995267	0.324330985002086	0.786538751160449	0.6527197831712
ENST00000543199	ENSG00000111231	GPN3	-0.07544898602666	0.736594411648002	0.947418212538842	0.786227772437686
ENST00000543245	ENSG00000072778	ACADVL	0.004329550696379	0.976614346022211	0.994767333245069	0.825521078400192
ENST00000543307	ENSG00000089327	FXYD5	0.180505305232432	0.233235481407796	0.737955191675921	0.612402061551458
ENST00000543341	ENSG00000111358	GTF2H3	0.168604058053653	0.443808525407242	0.850950240074417	0.706172525347769
ENST00000543473	ENSG00000111707	SUDS3	-0.074820309278823	0.836280493481809	0.969325329375992	0.804407688596621
ENST00000543663	ENSG00000130640	TUBGCP2	0.089558051333548	0.632704124874658	0.927342911990082	0.769568013713846
ENST00000543779	ENSG00000104093	DMXL2	0.63910620455171	0.000125083352239	0.027212098940527	0.022582327054946
ENST00000543802	ENSG00000196418	ZNF124	0.105092831227578	0.78042618608226	0.957698272999797	0.794758819160001
ENST00000543823	ENSG00000142765	SYTL1	-0.10153595474292	0.647345493127117	0.927907013980426	0.770036141353178
ENST00000544627	ENSG00000171681	ATF7IP	0.074393539876469	0.648678153203722	0.927907013980426	0.770036141353178
ENST00000544665	ENSG00000169896	ITGAM	0.356673809535766	0.311652855284403	0.780864918184789	0.648011276407664
ENST00000544803	ENSG00000144320	LNPK	0.203512625525749	0.379393337533836	0.818016405638724	0.678841938977871
ENST00000544844	ENSG00000173113	TRMT112	0.047958670201544	0.7731748519725	0.956796761951516	0.794010688066533
ENST00000544909	ENSG00000175575	PAAF1	0.837395700342866	0.005082184276613	0.189724855628103	0.15744572844638
ENST00000545237	ENSG00000033800	PIAS1	0.008846311609275	0.964783051866519	0.992469635451797	0.823614302919385
ENST00000545552	ENSG00000111731	C2CD5	0.076032235112426	0.77114709613361	0.956529606675566	0.79378898566022
ENST00000545606	ENSG00000111530	CAND1	0.047517368405035	0.669641340425656	0.932077654108959	0.77349720327335
ENST00000545668	ENSG00000013573	DDX11	0.474773025117598	0.003490304521795	0.160829741058289	0.133466728188745
ENST00000545683	ENSG00000203814	HIST2H2BF	-0.144140914098711	0.229077475120187	0.736400009137706	0.611111472362258
ENST00000545712	ENSG00000139428	MMAB	0.220009147089088	0.597635021294683	0.915746465365457	0.759944546192107
ENST00000545862	ENSG00000183048	SLC25A10	0.47873121363196	0.281740094231162	0.76905005981579	0.638206556956227
ENST00000546530	ENSG00000111344	RASAL1	0.485175837869355	0.230690583186132	0.736400009137706	0.611111472362258
ENST00000546588	ENSG00000111237	VPS29	-0.043000092130706	0.808170748894069	0.960578231871267	0.797148791843933
ENST00000546910	ENSG00000258227	CLEC5A	-0.007731370381532	0.970446106069075	0.992869901654596	0.823946469222337
ENST00000546954	ENSG00000170855	TRIAP1	0.012461128573414	0.97712031370197	0.994780064409509	0.825531643528586
ENST00000547517	ENSG00000108774	RAB5C	0.0222129429652	0.929827071916107	0.988400893725395	0.82023780276155
ENST00000547530	ENSG00000185024	BRF1	0.037431277373608	0.910130297151354	0.985039501041726	0.817448305740074
ENST00000547588	ENSG00000135439	AGAP2	0.973145291528114	0.024415193865037	0.3919477305204	0.325263106620327
ENST00000548577	ENSG00000219200	RNASEK	-0.098700306513614	0.716295592386416	0.945448023484682	0.784592784498007
ENST00000548925	ENSG00000135441	BLOC1S1	0.43858126849661	0.262796835048477	0.764753335941348	0.634640862740228
ENST00000549555	ENSG00000183283	DAZAP2	-0.047223630937205	0.705511477715761	0.941407613061178	0.781239795453715
ENST00000550078	ENSG00000257315	ZBED6	0.565981225983462	0.095646843971957	0.583103648164937	0.483896421168082
ENST00000550164	ENSG00000139613	SMARCC2	0.204631603440026	0.14033725057249	0.643450373446103	0.533975964461403
ENST00000550325	ENSG00000111424	VDR	-0.498468681394889	0.160246937663136	0.667246769871351	0.553723724749154
ENST00000550443	ENSG00000196465	MYL6B	-0.270346306772014	0.566945195158045	0.902563016969999	0.749004083862138
ENST00000550746	ENSG00000121749	TBC1D15	-0.324220325242527	0.06225654354158	0.516811227899775	0.428882762759605
ENST00000550804	ENSG00000012822	CALCOCO1	0.612045606332163	0.167156905254989	0.679068200420943	0.563533898213232
ENST00000551404	ENSG00000089022	MAPKAPK5	0.25511621161465	0.522644281382705	0.886328019341065	0.735531252273728
ENST00000551736	ENSG00000198001	IRAK4	0.331855247548591	0.204471617568827	0.712951230927353	0.591652187735137
ENST00000551812	ENSG00000076108	BAZ2A	0.011365021175984	0.948304585811925	0.990548690714027	0.822020181039349
ENST00000551964	ENSG00000120868	APAF1	0.25549606742259	0.108735554821763	0.597997724951405	0.496256471523204
ENST00000552197	ENSG00000111371	SLC38A1	0.379805958916882	0.020108967361283	0.366669003128142	0.30428521400159
ENST00000552516	ENSG00000106799	TGFBR1	0.23573335015309	0.306935611396547	0.780785209743117	0.647945129283078
ENST00000552864	ENSG00000111052	LIN7A	0.395260297772043	0.069337063200313	0.543412767067841	0.450958408558598
ENST00000553257	ENSG00000087470	DNM1L	0.148590083033122	0.343292585800954	0.801270042108108	0.664944743504053
ENST00000553458	ENSG00000119711	ALDH6A1	-0.031288924524886	0.932471409011499	0.988400893725395	0.82023780276155
ENST00000553532	ENSG00000111602	TIMELESS	0.093999252892312	0.528559230080048	0.886328019341065	0.735531252273728
ENST00000553612	ENSG00000165417	GTF2A1	-0.269497011281509	0.273648881352843	0.768332293798948	0.63761090915351
ENST00000554015	ENSG00000126804	ZBTB1	-0.569398977055519	0.108813027142846	0.597997724951405	0.496256471523204
ENST00000554271	ENSG00000050130	JKAMP	0.404294413000378	0.100128291214917	0.593711832025291	0.492699765515648
ENST00000555761	ENSG00000100603	SNW1	-0.046776536451106	0.810352452449386	0.961902845249892	0.798248040108569
ENST00000556440	ENSG00000258890	CEP95	0.372652041327845	0.2280728560972	0.736362799311339	0.611080593286354
ENST00000556492	ENSG00000139977	NAA30	0.348563028912743	0.401477907690002	0.833135064680621	0.691388361944454
ENST00000556816	ENSG00000165898	ISCA2	-0.069087828756911	0.876142526972111	0.974714183205829	0.808879701575209
ENST00000557644	ENSG00000139350	NEDD1	0.305634831456972	0.270253386535074	0.768332293798948	0.63761090915351
ENST00000557854	ENSG00000100938	GMPR2	-0.740067781072914	0.010194321257389	0.250449031001937	0.207838503786158
ENST00000557942	ENSG00000068305	MEF2A	0.119476393256315	0.788165026976992	0.957698272999797	0.794758819160001
ENST00000557943	ENSG00000140374	ETFA	0.094073747353729	0.538293865789434	0.887172413601238	0.736231984230797
ENST00000558012	ENSG00000140368	PSTPIP1	-0.397475169968408	0.156322643240298	0.659992882373352	0.547703988445181
ENST00000558134	ENSG00000140612	SEC11A	0.134827381619767	0.529926121484546	0.886328019341065	0.735531252273728
ENST00000558530	ENSG00000259399	TGIF2-RAB5IF	-0.36180493949314	0.314436006178947	0.781850092461981	0.648828836559208
ENST00000559471	ENSG00000138593	SECISBP2L	0.398582215254554	0.345167487581722	0.802595040724748	0.666044311463647
ENST00000559596	ENSG00000137804	NUSAP1	0.150263583487466	0.262034614584214	0.764297911887105	0.634262922950869
ENST00000560031	ENSG00000156958	GALK2	-0.173169561213347	0.501757654704382	0.880496910544951	0.730692228050914
ENST00000560055	ENSG00000108107	RPL28	-0.129524240838442	0.19376130384297	0.703102466308476	0.583479057680129
ENST00000561186	ENSG00000157450	RNF111	-0.165404260487411	0.578992846745108	0.908840695637394	0.754213700111248
ENST00000562435	ENSG00000171208	NETO2	0.24846757532575	0.494392072275381	0.878780451797547	0.729267801625929
ENST00000562958	ENSG00000064666	CNN2	-0.040067685322195	0.754178595708709	0.953394987666321	0.791187679828791
ENST00000563206	ENSG00000157349	DDX19B	-0.233630720758492	0.589265827240294	0.912119150774788	0.756934370292163
ENST00000563232	ENSG00000103356	EARS2	-0.211294968274361	0.592850943840642	0.914050978663395	0.758537523701598
ENST00000563281	ENSG00000259956	RBM15B	0.146192320943892	0.637458097513514	0.927907013980426	0.770036141353178
ENST00000563924	ENSG00000261371	PECAM1	0.037830088286213	0.870309803208862	0.973025792742284	0.807478567993873
ENST00000564138	ENSG00000197943	PLCG2	0.029022165997853	0.849893822706348	0.97023905500272	0.805165956122634
ENST00000564163	ENSG00000128989	ARPP19	-0.348010986019194	0.253164149052305	0.756890203798185	0.628115536556413
ENST00000564831	ENSG00000184730	APOBR	-0.037385476457249	0.851346730033513	0.97023905500272	0.805165956122634
ENST00000564996	ENSG00000135686	KLHL36	0.883366041631968	0.041014565713512	0.454381561177592	0.377074662438759
ENST00000565323	ENSG00000104164	BLOC1S6	0.556512262804997	0.246348906806718	0.751235533851194	0.623422932490486
ENST00000565683	ENSG00000140400	MAN2C1	0.197438011520512	0.407661758895538	0.835988034882003	0.693755937716775
ENST00000566157	ENSG00000087263	OGFOD1	-0.014418397917248	0.943431122950356	0.990227647713015	0.821753759178125
ENST00000566228	ENSG00000048471	SNX29	-0.16133565062164	0.699039740841952	0.941407613061178	0.781239795453715
ENST00000566304	ENSG00000213614	HEXA	0.024577553338052	0.852646000906658	0.97023905500272	0.805165956122634
ENST00000567759	ENSG00000103168	TAF1C	0.481754876391806	0.101736354600363	0.594953471072568	0.493730156413134
ENST00000567949	ENSG00000174177	CTU2	-0.085245508291792	0.853327542305308	0.97023905500272	0.805165956122634
ENST00000568546	ENSG00000183751	TBL3	-0.524885724847442	0.021202897708229	0.375915858059296	0.311958841190046
ENST00000568584	ENSG00000261456	TUBB8	-0.045139972431146	0.92341718156202	0.986613154394684	0.818754223183828
ENST00000568733	ENSG00000013374	NUB1	-0.130328539141203	0.528539404275571	0.886328019341065	0.735531252273728
ENST00000568956	ENSG00000261221	ZNF865	0.091129275500782	0.771327288807031	0.956529606675566	0.79378898566022
ENST00000569669	ENSG00000261236	BOP1	0.336870978286576	0.045134236239394	0.465592422741924	0.386378147001518
ENST00000570191	ENSG00000103194	USP10	0.124284002837863	0.424670771590557	0.843704413748765	0.700159478716312
ENST00000570535	ENSG00000185722	ANKFY1	-0.096560059783742	0.709269206929049	0.942654187174082	0.782274281781923
ENST00000571133	ENSG00000171490	RSL1D1	0.031686271713311	0.787094514260921	0.957698272999797	0.794758819160001
ENST00000573034	ENSG00000266028	SRGAP2	0.524008289738664	0.086685427700077	0.568585944111089	0.47184870879766
ENST00000573035	ENSG00000263001	GTF2I	-0.085460368908242	0.368726824571275	0.811009987004205	0.673027568045501
ENST00000573224	ENSG00000108433	GOSR2	0.125436334683066	0.698261235517375	0.940907760546587	0.780824986107754
ENST00000573584	ENSG00000108559	NUP88	-0.014572359953055	0.958525902366378	0.991587411012913	0.822882177078659
ENST00000574538	ENSG00000101574	METTL4	-0.454943629379083	0.28932547311152	0.772521171490942	0.641087105761516
ENST00000577856	ENSG00000263353	PPIAL4A	1.04269538326517	0.019806188510503	0.364915074907985	0.302829693029649
ENST00000578049	ENSG00000265808	SEC22B	-0.339150798000843	0.064489970482225	0.529086116739082	0.439069244696855
ENST00000578121	ENSG00000141384	TAF4B	-0.06960339394596	0.847271429350519	0.97023905500272	0.805165956122634
ENST00000578186	ENSG00000270882	HIST2H4A	-0.039829792565744	0.805394139974722	0.959806467183651	0.796508332516512
ENST00000578454	ENSG00000266412	NCOA4	0.059571856324178	0.462838630339958	0.862240835769175	0.715542178353272
ENST00000578921	ENSG00000168461	RAB31	-0.270044382013009	0.474332250174025	0.867503035947756	0.719909086092401
ENST00000579016	ENSG00000167280	ENGASE	-0.391006133578957	0.295374206239773	0.775495575183823	0.643555454753369
ENST00000579436	ENSG00000266094	RASSF5	0.508785198609888	0.226323797084033	0.734504545166236	0.609538496039551
ENST00000579512	ENSG00000270276	HIST2H4B	0.009021192378259	0.957354841050349	0.991587411012913	0.822882177078659
ENST00000579534	ENSG00000101751	POLI	0.738182214866382	0.07517539555227	0.550429993838908	0.456781748768748
ENST00000579991	ENSG00000264364	DYNLL2	-0.467615773846326	0.122356029636777	0.618004231836086	0.512859140897746
ENST00000580018	ENSG00000265354	TIMM23	0.052612124524216	0.846606592728714	0.97023905500272	0.805165956122634
ENST00000580168	ENSG00000198265	HELZ	0.284473725003934	0.106448139191179	0.596766355401917	0.495234602906866
ENST00000580243	ENSG00000179981	TSHZ1	0.369978430555421	0.30079293036902	0.778340369322388	0.645916245509771
ENST00000580887	ENSG00000101608	MYL12A	-0.125656740313911	0.327522300904482	0.788800576550643	0.654596789454846
ENST00000581208	ENSG00000136451	VEZF1	0.580141587652312	0.026134814744205	0.394678819897734	0.327529537948172
ENST00000581977	ENSG00000263528	IKBKE	0.575682258042106	0.077611531037194	0.556421760583701	0.46175409715553
