hl60.6h.stbl.log2FoldChange	hl60.6h.stbl.pvalue	hl60.72h.stbl.log2FoldChange	hl60.72h.stbl.pvalue	hl60.120h.stbl.log2FoldChange	hl60.120h.stbl.pvalue	name
ENSG00000176225	0.830456749600526	0.25586697147218	0.194486658247505	0.65249188474228	1.50133542557806	0.0500385070319106	RTTN
ENSG00000176390	0	NA	3.14574278932572	0.00613617933133463	0	NA	CRLF3
ENSG00000176393	0.41854130165035	0.580943623548864	-0.543610250363198	0.654450203361503	0.422775047897038	0.620570626446605	RNPEP
ENSG00000176407	-0.659174355181636	0.320799288692488	0.907614140019428	0.426577556849269	-3.35022804029951	0.00259400989058777	KCMF1
ENSG00000176444	0.634075669031356	0.334829502446792	0.649144651727558	0.296885458872288	-0.491787625354354	0.449188330471611	CLK2
ENSG00000176623	0	NA	2.75784660173052	0.0467636277772575	0	NA	RMDN1
ENSG00000176783	0.24444851483133	0.504873955346535	0.681592214666532	0.188919364924925	0.258618274436381	0.481232438884803	RUFY1
ENSG00000176788	-0.332191154249963	0.453486574868382	-0.565875133417561	0.238754581953242	-0.233560012659579	0.594846333865838	BASP1
ENSG00000176853	0.267893999579736	0.709900330766847	-1.00423579041183	0.153283417097483	0.205761239103297	0.774641418261148	FAM91A1
ENSG00000176890	0	NA	0	NA	0	NA	TYMS
ENSG00000176915	-0.602546193885794	0.0475368733048607	-0.111539175661545	0.741720993485316	0.11302317539971	0.673553785234085	ANKLE2
ENSG00000177030	0	NA	-1.7685203824715	0.0495656976867902	0	NA	DEAF1
ENSG00000177084	0	NA	0	NA	0	NA	POLE
ENSG00000177119	0.0844467114080364	0.861396552068828	-0.404676091909309	0.370226373392725	0.0899045574311497	0.852557081972718	ANO6
ENSG00000177189	-0.304322014492253	0.360430504327081	0.136889064797051	0.661141745083852	0.361811520204789	0.281954056622241	RPS6KA3
ENSG00000177192	0	NA	0	NA	0	NA	PUS1
ENSG00000177239	-0.0598672190425944	0.891875287511226	0.886877768508803	0.14384867474029	1.00541522206613	0.0730740830815584	MAN1B1
ENSG00000177410	-0.114687915004273	0.726925000073588	-0.295190502033569	0.51055559991759	0.033290916952076	0.918968491479422	ZFAS1
ENSG00000177479	-0.422378631813974	0.271924321965196	0.69782331388163	0.253327460430254	0.137547703350267	0.709638768988347	ARIH2
ENSG00000177565	0	NA	0.433279212054196	0.369549363395515	0	NA	TBL1XR1
ENSG00000177600	0.431077041226497	0.280891885920985	0.589870337234685	0.107118169045887	0.62575296313717	0.131422512536404	RPLP2
ENSG00000177646	0.0588637519712666	0.896374789263249	0.842181219313739	0.286972371989575	0.344319156564262	0.507713727267683	ACAD9
ENSG00000177663	0	NA	1.26686166017879	0.0609200655909698	0	NA	IL17RA
ENSG00000177853	0.0853730206659554	0.830375767256998	-0.0297474319833775	0.947204527534132	0.298086985028321	0.461674789454744	ZNF518A
ENSG00000177885	0	NA	0	NA	0	NA	GRB2
ENSG00000177889	-0.127583961296796	0.730720963942804	-0.758358778872709	0.146735564406717	-2.67353582625941	0.000119710546831805	UBE2N
ENSG00000177917	-0.0570803596101462	0.887326199514545	0.217407645779306	0.651438187785457	0.619020530646058	0.154275844899056	ARL6IP6
ENSG00000178035	-0.311106844623936	0.406051844626991	0.071752527482971	0.871100116493284	-0.497928910350277	0.197695103571335	IMPDH2
ENSG00000178105	0	NA	2.12978324507639	0.145301077163566	0	NA	DDX10
ENSG00000178115	0.338971991839491	0.709460280176556	-2.5598195224035	0.113513568112521	-1.29763362996154	0.177057910443876	GOLGA8Q
ENSG00000178127	0	NA	-0.26132954397941	0.645718971131366	0	NA	NDUFV2
ENSG00000178177	0.921763232503729	0.461145312559987	-0.754996631347231	0.372360458336318	1.87957293437989	0.105344020604073	LCORL
ENSG00000178234	-0.0263536807561371	0.971200755046109	-1.85049129125528	0.0184959375099496	-2.43934096696006	0.0101078231830351	GALNT11
ENSG00000178295	0	NA	0	NA	0	NA	GEN1
ENSG00000178385	0	NA	0	NA	0	NA	PLEKHM3
ENSG00000178425	0	NA	0	NA	0	NA	NT5DC1
ENSG00000178691	0	NA	0	NA	0	NA	SUZ12
ENSG00000178694	0	NA	0	NA	0	NA	NSUN3
ENSG00000178904	0	NA	0	NA	0	NA	DPY19L3
ENSG00000178950	0	NA	0	NA	0	NA	GAK
ENSG00000178951	0	NA	0	NA	0	NA	ZBTB7A
ENSG00000178974	-0.0339136693451755	0.91966258928333	-0.451119688060965	0.315655722645968	0.0901943877189824	0.788983697687745	FBXO34
ENSG00000179051	0	NA	1.38159331586142	0.161654056305759	0	NA	RCC2
ENSG00000179134	0	NA	-1.58419707823786	0.0371853525790893	0	NA	SAMD4B
ENSG00000179151	0	NA	0	NA	0	NA	EDC3
ENSG00000179218	0	NA	0	NA	0	NA	CALR
ENSG00000179295	-0.0313362928523374	0.92203769794088	-0.388964751714485	0.333270134141839	-1.87424155752628	0.000282305476191576	PTPN11
ENSG00000179889	0.0900668029431932	0.709874060416363	0.0968023038904702	0.730834462293244	0.222389190664631	0.368713975177077	PDXDC1
ENSG00000179938	-0.0265775941495255	0.94478583074582	1.22073163020898	0.0531134879973996	-1.12617543609136	0.0182674185797751	GOLGA8J
ENSG00000179981	0.664700405546804	0.519783336624656	-0.753997143404077	0.366735396298379	-0.00330119804548529	0.997075153827684	TSHZ1
ENSG00000180182	0	NA	0	NA	0	NA	MED14
ENSG00000180198	0	NA	0	NA	0	NA	RCC1
ENSG00000180233	-0.0824231559996409	0.881911111945946	0.242948551880885	0.593579180963164	-0.662858954163653	0.254675108805642	ZNRF2
ENSG00000180353	0.0432530630765222	0.865825917829343	0.135718725465414	0.668142898808197	-0.103731516609426	0.686602412022759	HCLS1
ENSG00000180370	0	NA	0	NA	0	NA	PAK2
ENSG00000180376	0	NA	2.32022520923575	0.0107738275978091	0	NA	CCDC66
ENSG00000180448	0	NA	0	NA	0	NA	ARHGAP45
ENSG00000180957	0	NA	0	NA	0	NA	PITPNB
ENSG00000181090	-0.602724036539808	0.165663852849874	-1.33641908166517	0.0534919905578506	-0.756634090113815	0.0928778134638821	EHMT1
ENSG00000181163	-0.357285708237374	0.656520216734634	0.913476221265396	0.334484953445032	0.57761539584188	0.425681600262376	NPM1
ENSG00000181222	0	NA	0	NA	0	NA	POLR2A
ENSG00000181404	0	NA	0	NA	0	NA	WASH1
ENSG00000181555	0	NA	0	NA	0	NA	SETD2
ENSG00000181826	0	NA	1.9755889933024	0.0165610888027759	0	NA	RELL1
ENSG00000181827	0	NA	0	NA	0	NA	RFX7
ENSG00000182149	0.058664558404437	0.852765811577898	-0.123586367661814	0.760368953874637	-0.381641521214529	0.247191556855039	IST1
ENSG00000182158	0	NA	0	NA	0	NA	CREB3L2
ENSG00000182162	0	NA	-1.49929191746397	0.013371528623949	0	NA	P2RY8
ENSG00000182287	0	NA	0	NA	0	NA	AP1S2
ENSG00000182446	0	NA	0	NA	0	NA	NPLOC4
ENSG00000182481	0	NA	0	NA	0	NA	KPNA2
ENSG00000182511	0	NA	0	NA	0	NA	FES
ENSG00000182557	0.828746219329646	0.0980804349025937	-1.06983412062937	0.0863623677683168	0.52051040376341	0.309048116819565	SPNS3
ENSG00000182568	0	NA	1.82854819419834	0.263410047459358	0	NA	SATB1
ENSG00000182606	0	NA	0	NA	0	NA	TRAK1
ENSG00000182670	0	NA	0	NA	0	NA	TTC3
ENSG00000182774	0	NA	0	NA	0	NA	RPS17
ENSG00000182831	0.228355096003847	0.730776525774721	0.527788043351173	0.414292720959806	1.73259901420991	0.0292247247579241	C16orf72
ENSG00000182903	0.339506280424318	0.455511323889286	-0.189994922742081	0.682280065822877	-1.01900574340674	0.0488668280026967	ZNF721
ENSG00000182923	-0.96638360092997	0.334968553743966	1.99986667850701	0.131325055853895	-0.0977779073953605	0.919946887351566	CEP63
ENSG00000182944	0.287459845867195	0.690206014761778	2.26587140691692	0.0628908095261338	1.60484688146061	0.0725535524813897	EWSR1
ENSG00000182973	0	NA	-0.322825865938087	0.451645168466022	0	NA	CNOT10
ENSG00000182979	0	NA	0	NA	0	NA	MTA1
ENSG00000183054	0	NA	0	NA	0	NA	RGPD6
ENSG00000183137	-0.0855576043664935	0.832627730941206	-0.637037150233561	0.267485114530656	0.381655338338715	0.358284026574143	CEP57L1
ENSG00000183255	0	NA	0	NA	0	NA	PTTG1IP
ENSG00000183337	0	NA	0	NA	0	NA	BCOR
ENSG00000183354	0	NA	0	NA	0	NA	KIAA2026
ENSG00000183474	0	NA	1.67529056544531	0.39640095580148	0	NA	GTF2H2C
ENSG00000183530	0	NA	0	NA	0	NA	PRR14L
ENSG00000183576	0.140662543093201	0.772322600310946	-0.72332988157507	0.309935333771025	0.133530415122319	0.783515771048	SETD3
ENSG00000183735	0.465461535734966	0.257525208092468	-0.100423532064183	0.795733065460771	-0.63458779062954	0.134788067274175	TBK1
ENSG00000183765	0	NA	1.35393714981961	0.293193655340958	0	NA	CHEK2
ENSG00000183808	0	NA	0	NA	0	NA	RBM12B
ENSG00000183814	0	NA	0	NA	0	NA	LIN9
ENSG00000184009	0.421394789205127	0.21232025984005	-0.171049954472039	0.674333438288733	-0.174109799503832	0.591198084525334	ACTG1
ENSG00000184014	-0.0874781145853043	0.900785089836819	1.16839425186082	0.0625063758631013	6.33065966290976	0.00019290303469684	DENND5A
ENSG00000184110	0.464618759361634	0.479502264439678	0.606431067320725	0.341343298981212	-0.621210864785555	0.298065808392104	EIF3C
ENSG00000184428	0	NA	0	NA	0	NA	TOP1MT
ENSG00000184432	0	NA	0	NA	0	NA	COPB2
ENSG00000184445	0	NA	0	NA	0	NA	KNTC1
ENSG00000184575	0.0394686656870555	0.94361679843505	1.08174499361715	0.1505012074067	0.179729456972637	0.748173514792156	XPOT
ENSG00000184584	0	NA	0	NA	0	NA	TMEM173
ENSG00000184640	0	NA	1.14241585667848	0.230899169491913	0	NA	SEPT9
ENSG00000184661	-0.0934258261440788	0.899519075058974	-1.05727599034657	0.331729915989218	0.100915175401464	0.891521322107491	CDCA2
ENSG00000184677	0	NA	0	NA	0	NA	ZBTB40
ENSG00000184743	0	NA	0	NA	0	NA	ATL3
ENSG00000184863	-1.38009022375782	0.125099397474247	3.49973508199085	0.0118721746221404	0.876370984907461	0.305965987402879	RBM33
ENSG00000184992	-0.218236400910167	0.506090313244764	-0.456216923217323	0.339211845388352	-0.519271629460362	0.138713276522365	BRI3BP
ENSG00000185104	0.233365575275871	0.663801552738811	-1.97736725062607	0.0272492037020493	-1.06381951282874	0.0730809254639993	FAF1
ENSG00000185122	0	NA	0	NA	0	NA	HSF1
ENSG00000185238	0.19215416822618	0.461204730714065	-0.0936011178285805	0.747401390819886	-0.319693735483366	0.233534989896325	PRMT3
ENSG00000185246	-0.959519332584734	0.320770114635859	0.511195626662599	0.449880420183166	-0.864328142309598	0.409886775838442	PRPF39
ENSG00000185304	0	NA	0	NA	0	NA	RGPD2
ENSG00000185359	0	NA	0	NA	0	NA	HGS
ENSG00000185480	-0.421561307325638	0.161997950531546	-0.234419539269469	0.428284892533322	0.384887533118269	0.197312477627817	PARPBP
ENSG00000185619	0	NA	0	NA	0	NA	PCGF3
ENSG00000185624	0	NA	0	NA	0	NA	P4HB
ENSG00000185627	0	NA	-0.620583555897457	0.227122629684998	0	NA	PSMD13
ENSG00000185651	-0.856202877719049	0.0510405760706026	-0.139857680307248	0.766663860036875	-1.4310088673687	0.00553588612675972	UBE2L3
ENSG00000185658	0	NA	0	NA	0	NA	BRWD1
ENSG00000185710	0	NA	0	NA	0	NA	SMG1P4
ENSG00000185722	0	NA	0	NA	0	NA	ANKFY1
ENSG00000185728	1.74715633089103	0.196028956908168	0.765201334987818	0.137579931266191	1.07891346336926	0.326233142766752	YTHDF3
ENSG00000185787	0	NA	0	NA	0	NA	MORF4L1
ENSG00000185811	0	NA	0	NA	0	NA	IKZF1
ENSG00000185842	0.0740345587964199	0.750524441972988	-0.0313439144558861	0.911012422879005	-0.00307487446005677	0.989429795728637	DNAH14
ENSG00000185946	0	NA	0	NA	0	NA	RNPC3
ENSG00000185989	-0.127883779487821	0.586669006224759	-0.619954981295152	0.0836418461268292	-0.372494052175923	0.137044638563433	RASA3
ENSG00000186001	0	NA	0	NA	0	NA	LRCH3
ENSG00000186185	0	NA	0	NA	0	NA	KIF18B
ENSG00000186298	0	NA	0	NA	0	NA	PPP1CC
ENSG00000186350	0.727249559939952	0.124723022736246	-2.43976843255068	0.00974195259116106	-1.43978997788609	0.018144748770482	RXRA
ENSG00000186399	0.863026388726971	0.143938349320068	0.192894669278867	0.666615756708802	-0.4626861768289	0.40779032425216	GOLGA8R
ENSG00000186432	0	NA	0	NA	0	NA	KPNA4
ENSG00000186468	-0.39376676925934	0.406859697839017	0.676511727569179	0.172438393269156	5.29909146032579	2.92519796026356e-05	RPS23
ENSG00000186517	0	NA	0.998031365311668	0.0857373072685146	0	NA	ARHGAP30
ENSG00000186566	0	NA	0	NA	0	NA	GPATCH8
ENSG00000186575	0	NA	-0.635479969282295	0.165961670929025	0	NA	NF2
ENSG00000186591	0	NA	0.806392861866404	0.265989216216976	0	NA	UBE2H
ENSG00000186635	0	NA	0	NA	0	NA	ARAP1
ENSG00000186660	0	NA	0	NA	0	NA	ZFP91
ENSG00000186716	0	NA	0	NA	0	NA	BCR
ENSG00000186815	0	NA	0	NA	0	NA	TPCN1
ENSG00000186908	0	NA	0.723824699909691	0.321785544801159	0	NA	ZDHHC17
ENSG00000187097	0	NA	0	NA	0	NA	ENTPD5
ENSG00000187109	0	NA	0	NA	0	NA	NAP1L1
ENSG00000187210	0.122790549421335	0.823863927987998	-1.14299910315233	0.189026684694035	0.346188407322004	0.534750330087661	GCNT1
ENSG00000187231	0	NA	0	NA	0	NA	SESTD1
ENSG00000187239	0	NA	0	NA	0	NA	FNBP1
ENSG00000187257	-0.303173385205912	0.340045652631427	0.156357928222808	0.696451728894549	0.21836672466747	0.48595676604584	RSBN1L
ENSG00000187514	0	NA	0	NA	0	NA	PTMA
ENSG00000187555	0.887693166627205	0.391221926200711	0.807808980523996	0.284070226089995	-0.656461437397166	0.4847137425736	USP7
ENSG00000187605	0	NA	0	NA	0	NA	TET3
ENSG00000187735	-0.202784295919703	0.472864922230854	0.0531294233070115	0.881629154924363	-0.519556214135287	0.0891668937653467	TCEA1
ENSG00000187741	0	NA	0	NA	0	NA	FANCA
ENSG00000187742	0	NA	0	NA	0	NA	SECISBP2
ENSG00000187790	0.240549993411351	0.437187480956562	-0.0895197117873872	0.784182366903427	-1.26908128211903	0.00244390182715632	FANCM
ENSG00000188092	0.0241158134724728	0.957319741500682	-0.873688963825437	0.206266286119139	-0.791986191029648	0.106667133684299	GPR89B
ENSG00000188234	0	NA	1.48937839272058	0.0329699017276385	0	NA	AGAP4
ENSG00000188342	-4.16333634234434e-16	0.999999999999999	-0.233038508054647	0.428932157556078	-0.574755472993984	0.0337383244241993	GTF2F2
ENSG00000188529	0	NA	0	NA	0	NA	SRSF10
ENSG00000188559	0	NA	0.849145675027596	0.130075043271985	0	NA	RALGAPA2
ENSG00000188610	-0.326671902564866	0.450315624269458	-0.632991263935335	0.197440967868703	-0.488303421301779	0.269300023712441	FAM72B
ENSG00000188612	0.647004462224452	0.0584876676455071	0.114487137591466	0.705315990174871	0.511593638318466	0.119665604490063	SUMO2
ENSG00000188626	0	NA	0.495429430904202	0.459376141762338	0	NA	GOLGA8M
ENSG00000188647	-1.56275345581778	0.181806136045451	1.43800736602477	0.0354927608359072	0.449849311652131	0.658221836639616	PTAR1
ENSG00000188677	0	NA	-0.769795201226235	0.135974684552955	0	NA	PARVB
ENSG00000188846	-0.142176534438597	0.634844831064844	0.12446392279339	0.748735543434136	0.111612683730875	0.708511467935792	RPL14
ENSG00000188895	-1.39613019706999	0.17354423133554	1.70366757695747	0.22212521548384	0.15194051094386	0.875068989390577	MSL1
ENSG00000188994	-0.910120214949684	0.485985101100989	2.97476935736568	0.237166776802181	-0.0517877707107046	0.967806103761623	ZNF292
ENSG00000189079	0	NA	0	NA	0	NA	ARID2
ENSG00000189091	0	NA	0	NA	0	NA	SF3B3
ENSG00000189180	-0.27551718443549	0.343400227132238	-0.753336089176906	0.0796879065366083	0.331847524142525	0.259612897421159	ZNF33A
ENSG00000189308	0.396620446472037	0.50000722888838	0.0161986541067101	0.966895995015628	-0.246828638272947	0.671931578729273	LIN54
ENSG00000189319	0	NA	-0.159939088208472	0.704587949409993	0	NA	FAM53B
ENSG00000189376	0	NA	0	NA	0	NA	C8orf76
ENSG00000189403	0	NA	-0.415490771381443	0.637092886135114	0	NA	HMGB1
ENSG00000196083	-0.485678633210777	0.4114463921413	-0.436004657133005	0.446161913161385	-0.650020803070269	0.334955191254966	IL1RAP
ENSG00000196116	0.12843002983895	0.869831447722252	-1.47771218814067	0.221617969687647	-0.539313366573916	0.497394640374452	TDRD7
ENSG00000196187	0	NA	0	NA	0	NA	TMEM63A
ENSG00000196199	-0.315172244118612	0.457576458156282	0.793573358166673	0.146615172241732	-0.449637381176704	0.297638088098677	MPHOSPH8
ENSG00000196233	0	NA	0	NA	0	NA	LCOR
ENSG00000196305	0	NA	0	NA	0	NA	IARS
ENSG00000196323	0	NA	3.80601394948688	0.0260580462601515	0	NA	ZBTB44
ENSG00000196365	0.0248352209381958	0.92730772491034	-0.460274460204439	0.180922689855495	-0.946448329833557	0.00685641892995605	LONP1
ENSG00000196367	0	NA	0	NA	0	NA	TRRAP
ENSG00000196369	0	NA	-0.404096887934921	0.540109968439261	0	NA	SRGAP2B
ENSG00000196396	-0.653940126081706	0.0712221835179697	0.737236537517321	0.0879528625078625	-0.00874300250233249	0.978566710448185	PTPN1
ENSG00000196405	0	NA	0.773289771727885	0.298830018615345	0	NA	EVL
ENSG00000196419	1.44279459358392	0.225805693531824	0.975112902379939	0.0845978023014493	0.626194715168829	0.548227202314825	XRCC6
ENSG00000196504	-0.924856251843043	0.208734633977282	0.988279421120057	0.220974088636117	0.340305787697009	0.565487083662017	PRPF40A
ENSG00000196505	0	NA	0	NA	0	NA	GDAP2
ENSG00000196510	0.187009541952272	0.491211250701942	-0.0393549522189742	0.904766617583212	0.146485970556954	0.587572095896159	ANAPC7
ENSG00000196531	0.0346428377304243	0.884543275866641	-0.12188020531645	0.675329655391238	-0.248085930038127	0.313950637468149	NACA
ENSG00000196535	0.263302351024647	0.786804479728024	3.84241653261674	0.0256323128502943	-1.04846495205553	0.270274610995751	MYO18A
ENSG00000196550	-0.331011569985798	0.515789118654052	-0.637226205286875	0.270664255433681	-0.35857292610481	0.482465076935817	FAM72A
ENSG00000196591	0	NA	0	NA	0	NA	HDAC2
ENSG00000196663	0	NA	0	NA	0	NA	TECPR2
ENSG00000196705	-0.424118325283776	0.297848056417585	-0.708751675273803	0.153843678185302	0.255103708175496	0.522116774203689	ZNF431
ENSG00000196712	0	NA	0	NA	0	NA	NF1
ENSG00000196730	0	NA	0	NA	0	NA	DAPK1
ENSG00000196776	-0.130485095927835	0.845147208064424	-0.825303189461519	0.375939193415824	0.793398802979624	0.254339206869468	CD47
ENSG00000196792	-0.0541375358189961	0.817554494355442	0.201558076969893	0.484296938925014	0.000654305207924644	0.997771592897358	STRN3
ENSG00000196821	0	NA	-0.145447922622087	0.782303397028436	0	NA	C6orf106
ENSG00000196862	-0.272058240428884	0.609995992928223	0.106136333996693	0.875703346948373	-2.02344336989259	0.00407373561948981	RGPD4
ENSG00000196865	0	NA	0	NA	0	NA	NHLRC2
ENSG00000196873	-0.156913360091288	0.745666112836041	1.31163112460523	0.0558779610510358	1.83355534908825	0.00421156315761656	CBWD3
ENSG00000196911	-0.100210034630621	0.702562966746178	1.42081556633855	0.00719833499024182	0.568879034936251	0.0542045559531097	KPNA5
ENSG00000196924	-1.39034748697583	0.0527288613990468	1.33065036382036	0.145726533183259	0.216741615363052	0.657719338694047	FLNA
ENSG00000196950	0	NA	1.68689335943619	0.0236234332289462	0	NA	SLC39A10
ENSG00000196975	-0.384566464964593	0.277035171247228	-1.11270118021742	0.0676909568621894	-0.10170749094122	0.764602695196154	ANXA4
ENSG00000197006	0	NA	-0.243961551399048	0.637642317565928	0	NA	METTL9
ENSG00000197020	-0.296917054905157	0.250660595696004	0.063486434579968	0.830059874902349	-0.213371528037453	0.399688673968506	ZNF100
ENSG00000197043	0.0324972224698747	0.937263457057059	-0.468045314299978	0.240189309262363	-0.144239073225783	0.727790310672162	ANXA6
ENSG00000197081	0	NA	0	NA	0	NA	IGF2R
ENSG00000197102	0	NA	0	NA	0	NA	DYNC1H1
ENSG00000197111	0	NA	0	NA	0	NA	PCBP2
ENSG00000197142	-0.331305870110019	0.800729027306967	-0.0939840637183531	0.904024719190977	-0.617225625871977	0.667145255598467	ACSL5
ENSG00000197157	-0.0128400378685778	0.991727685116697	-2.78610174482284	0.188743542942942	-0.18440583732294	0.881713281626831	SND1
ENSG00000197170	0	NA	0	NA	0	NA	PSMD12
ENSG00000197226	0	NA	0	NA	0	NA	TBC1D9B
ENSG00000197299	-0.163192281966934	0.712892006243441	-1.15132670502488	0.037854643213786	-0.894452049594215	0.0693869630346764	BLM
ENSG00000197321	-0.277822343282206	0.720390976676027	-0.39205668770321	0.699072884061758	-2.71007041740431	0.00656847397407831	SVIL
ENSG00000197323	0	NA	0	NA	0	NA	TRIM33
ENSG00000197381	0	NA	0	NA	0	NA	ADARB1
ENSG00000197386	0	NA	0	NA	0	NA	HTT
ENSG00000197442	-0.0565223784395109	0.807493244291235	0.200198576483981	0.489547233581378	0.178639042961569	0.448803242249924	MAP3K5
ENSG00000197498	0	NA	0	NA	0	NA	RPF2
ENSG00000197548	0.208986948474921	0.538948338658094	-0.167122500260328	0.684041998568267	0.409016704672574	0.246203484770772	ATG7
ENSG00000197563	1.49451511512764	0.307620697498387	-2.38183041802987	0.291742945461667	0.780735827000277	0.585069580614829	PIGN
ENSG00000197601	-0.331130680669513	0.248236673721979	-0.727366174496547	0.0529108800534903	-0.375382799084397	0.195582744410737	FAR1
ENSG00000197771	1.35092386019287	0.187436937626059	-0.687976157471163	0.509884209111835	-0.838858618515253	0.39728262914781	MCMBP
ENSG00000197892	0.299405057179705	0.657842996190658	1.20110650158957	0.175423039987438	0.509931672124184	0.403124482267815	KIF13B
ENSG00000197943	0	NA	0.677926513497507	0.258992967570454	0	NA	PLCG2
ENSG00000197958	0	NA	0	NA	0	NA	RPL12
ENSG00000197969	0	NA	0	NA	0	NA	VPS13A
ENSG00000198000	0	NA	0	NA	0	NA	NOL8
ENSG00000198034	0	NA	0	NA	0	NA	RPS4X
ENSG00000198053	0	NA	0	NA	0	NA	SIRPA
ENSG00000198087	-0.153947614858368	0.603819009820684	-0.222093500951594	0.480406023948204	-0.142364241641572	0.630895512076668	CD2AP
ENSG00000198089	1.21928277237998	0.0640054528756689	-1.47432170200405	0.0659832115936887	1.18917746496631	0.0695414232842619	SFI1
ENSG00000198130	0.0611358299208502	0.898722850813925	-1.15349626171898	0.144212520400039	-2.15543527236897	0.00158768620168385	HIBCH
ENSG00000198160	0.0110754345635846	0.994632470181208	2.41882934817219	0.180672863753213	-0.383929927885711	0.783287547061895	MIER1
ENSG00000198162	0.987337767147903	0.02158871827487	-0.731691805159254	0.149807502034899	0.647577320999497	0.0995408375580604	MAN1A2
ENSG00000198169	0	NA	-1.12511364055408	0.0646200045181138	0	NA	ZNF251
ENSG00000198176	-0.229947473244914	0.522851624854378	-0.507581775487768	0.311781964621799	-0.6978696679423	0.0798534108476754	TFDP1
ENSG00000198189	0.585105560496576	0.167327504975045	-0.639668860215045	0.248940724533451	0.973663743353236	0.0350845842163687	HSD17B11
ENSG00000198198	0	NA	0	NA	0	NA	SZT2
ENSG00000198218	0.807203375333248	0.122232501183768	-0.179077308928116	0.632065355749402	-1.37395366929927	0.0115072238705941	QRICH1
